b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'23',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'03:00:00',b'0.0',b'34.2',b'',b'',b'82',b'',b'082',b'5',b'',b'',b'',b'',b'1002.8',b'1011.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'24',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'04:00:00',b'0.0',b'34.3',b'',b'',b'82',b'',b'104',b'6',b'',b'',b'',b'',b'1003.0',b'1011.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'25',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'05:00:00',b'0.0',b'32.6',b'',b'',b'87',b'',b'083',b'6',b'',b'',b'',b'',b'1002.5',b'1011.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'26',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'06:00:00',b'0.0',b'35.0',b'',b'',b'82',b'',b'084',b'6',b'',b'',b'',b'',b'1001.3',b'1010.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'27',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'07:00:00',b'0.0',b'34.6',b'',b'',b'78',b'',b'094',b'6',b'',b'',b'',b'',b'1000.3',b'1009.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'28',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'09:00:00',b'0.0',b'33.9',b'',b'',b'80',b'',b'088',b'4',b'',b'',b'',b'',b'999.1',b'1007.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'29',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'10:00:00',b'0.0',b'32.4',b'',b'',b'84',b'',b'095',b'4',b'',b'',b'',b'',b'998.6',b'1007.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'30',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'11:00:00',b'0.0',b'31.0',b'',b'',b'90',b'',b'082',b'6',b'',b'',b'',b'',b'998.5',b'1007.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.9',b'L'
b'31',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'12:00:00',b'0.0',b'29.2',b'',b'35.4',b'97',b'',b'082',b'3',b'',b'',b'',b'',b'999.0',b'1007.9',b'00.32',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'32',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'13:00:00',b'0.0',b'28.2',b'',b'',b'99',b'',b'074',b'3',b'',b'',b'',b'',b'999.2',b'1008.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'33',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'14:00:00',b'0.0',b'28.7',b'',b'',b'99',b'',b'077',b'4',b'',b'',b'',b'',b'999.6',b'1008.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'34',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'15:00:00',b'0.0',b'28.5',b'',b'',b'99',b'',b'081',b'3',b'',b'',b'',b'',b'999.9',b'1008.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'35',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'16:00:00',b'0.0',b'29.0',b'',b'',b'99',b'',b'084',b'6',b'',b'',b'',b'',b'1000.0',b'1008.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'36',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'17:00:00',b'0.0',b'28.8',b'',b'',b'99',b'',b'073',b'4',b'',b'',b'',b'',b'999.5',b'1008.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'37',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'18:00:00',b'0.0',b'28.3',b'',b'',b'99',b'',b'081',b'4',b'',b'',b'',b'',b'998.8',b'1007.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'38',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'19:00:00',b'0.0',b'28.4',b'',b'',b'99',b'',b'094',b'5',b'',b'',b'',b'',b'998.3',b'1007.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'39',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'20:00:00',b'0.0',b'28.0',b'',b'',b'99',b'',b'080',b'4',b'',b'',b'',b'',b'998.3',b'1007.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'40',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'21:00:00',b'0.0',b'28.0',b'',b'',b'99',b'',b'083',b'4',b'',b'',b'',b'',b'997.9',b'1006.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'41',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-02',b'23:00:00',b'0.0',b'27.6',b'',b'',b'99',b'',b'344',b'2',b'',b'',b'',b'',b'998.8',b'1007.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'42',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'00:00:00',b'0.0',b'27.1',b'',b'',b'99',b'',b'222',b'2',b'',b'',b'',b'',b'999.3',b'1008.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'43',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'02:00:00',b'1.0',b'26.6',b'',b'',b'',b'',b'074',b'3',b'',b'',b'',b'',b'1000.9',b'1009.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'44',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'03:00:00',b'1.0',b'31.2',b'25.8',b'',b'98',b'',b'036',b'5',b'',b'',b'',b'',b'1000.8',b'1009.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.6',b'L'
b'45',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'04:00:00',b'0.0',b'33.8',b'',b'',b'83',b'',b'037',b'6',b'',b'',b'',b'',b'1000.8',b'1009.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'46',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'05:00:00',b'0.0',b'34.7',b'',b'',b'84',b'',b'023',b'5',b'',b'',b'',b'',b'1000.3',b'1009.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'47',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'06:00:00',b'0.0',b'34.2',b'',b'',b'86',b'',b'039',b'6',b'',b'',b'',b'',b'999.3',b'1008.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'48',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'07:00:00',b'0.0',b'33.4',b'',b'',b'88',b'',b'063',b'4',b'',b'',b'',b'',b'998.7',b'1007.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.0',b'L'
b'49',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'08:00:00',b'2.0',b'30.0',b'',b'',b'99',b'',b'043',b'3',b'',b'',b'',b'',b'998.1',b'1006.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'50',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'09:00:00',b'2.0',b'29.8',b'',b'',b'99',b'',b'070',b'6',b'',b'',b'',b'',b'997.4',b'1006.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'51',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'10:00:00',b'2.0',b'30.8',b'',b'',b'96',b'',b'078',b'5',b'',b'',b'',b'',b'997.7',b'1006.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'52',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'11:00:00',b'2.0',b'30.3',b'',b'',b'95',b'',b'067',b'3',b'',b'',b'',b'',b'998.0',b'1006.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.6',b'L'
b'53',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'12:00:00',b'2.0',b'28.3',b'',b'35.6',b'99',b'',b'065',b'3',b'',b'',b'',b'',b'998.2',b'1007.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'54',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'13:00:00',b'2.0',b'27.8',b'',b'',b'99',b'',b'041',b'2',b'',b'',b'',b'',b'998.7',b'1007.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'55',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'14:00:00',b'2.0',b'28.1',b'',b'',b'99',b'',b'062',b'3',b'',b'',b'',b'',b'999.3',b'1008.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'56',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'15:00:00',b'2.0',b'28.0',b'',b'',b'99',b'',b'072',b'3',b'',b'',b'',b'',b'1000.0',b'1008.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'57',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'16:00:00',b'2.0',b'28.1',b'',b'',b'99',b'',b'068',b'3',b'',b'',b'',b'',b'1000.3',b'1009.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'58',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'17:00:00',b'2.0',b'28.5',b'',b'',b'99',b'',b'076',b'7',b'',b'',b'',b'',b'999.9',b'1008.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'59',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'18:00:00',b'2.0',b'28.5',b'',b'',b'99',b'',b'098',b'5',b'',b'',b'',b'',b'999.5',b'1008.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'60',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'19:00:00',b'2.0',b'28.4',b'',b'',b'99',b'',b'107',b'6',b'',b'',b'',b'',b'998.8',b'1007.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'61',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'20:00:00',b'2.0',b'28.6',b'',b'',b'99',b'',b'120',b'4',b'',b'',b'',b'',b'998.2',b'1007.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'62',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'21:00:00',b'2.0',b'28.4',b'',b'',b'99',b'',b'108',b'4',b'',b'',b'',b'',b'997.9',b'1006.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'63',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-03',b'22:00:00',b'2.0',b'28.3',b'',b'',b'99',b'',b'127',b'4',b'',b'',b'',b'',b'998.0',b'1006.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'64',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'02:00:00',b'2.0',b'32.4',b'',b'',b'91',b'',b'088',b'5',b'',b'',b'',b'',b'1000.1',b'1008.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'65',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'03:00:00',b'2.0',b'35.0',b'27.4',b'',b'82',b'',b'075',b'4',b'',b'',b'',b'',b'1000.5',b'1009.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'66',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'04:00:00',b'0.0',b'34.7',b'',b'',b'82',b'',b'071',b'6',b'',b'',b'',b'',b'1000.3',b'1009.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.9',b'L'
b'67',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'05:00:00',b'0.0',b'34.4',b'',b'',b'82',b'',b'092',b'6',b'',b'',b'',b'',b'1000.1',b'1008.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.9',b'L'
b'68',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'06:00:00',b'0.0',b'35.0',b'',b'',b'81',b'',b'090',b'5',b'',b'',b'',b'',b'999.2',b'1007.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'69',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'07:00:00',b'0.0',b'35.2',b'',b'',b'78',b'',b'089',b'5',b'',b'',b'',b'',b'998.5',b'1007.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'70',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'08:00:00',b'0.0',b'34.5',b'',b'',b'81',b'',b'095',b'6',b'',b'',b'',b'',b'997.7',b'1006.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'71',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'09:00:00',b'0.0',b'33.9',b'',b'',b'81',b'',b'078',b'4',b'',b'',b'',b'',b'997.5',b'1006.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'72',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'10:00:00',b'0.0',b'33.5',b'',b'',b'82',b'',b'107',b'4',b'',b'',b'',b'',b'997.2',b'1005.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'73',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'11:00:00',b'0.0',b'30.5',b'',b'',b'95',b'',b'129',b'2',b'',b'',b'',b'',b'997.6',b'1006.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'74',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'12:00:00',b'0.0',b'29.5',b'',b'36.0',b'97',b'',b'058',b'1',b'',b'',b'',b'',b'998.5',b'1007.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'75',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'13:00:00',b'0.0',b'28.8',b'',b'',b'99',b'',b'285',b'6',b'',b'',b'',b'',b'999.1',b'1008.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'76',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'14:00:00',b'0.0',b'27.6',b'',b'',b'99',b'',b'282',b'3',b'',b'',b'',b'',b'999.7',b'1008.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'77',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'15:00:00',b'0.0',b'27.5',b'',b'',b'99',b'',b'313',b'4',b'',b'',b'',b'',b'1000.5',b'1009.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'78',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'16:00:00',b'0.0',b'27.3',b'',b'',b'99',b'',b'271',b'2',b'',b'',b'',b'',b'1001.0',b'1009.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'79',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'17:00:00',b'0.0',b'26.8',b'',b'',b'99',b'',b'253',b'1',b'',b'',b'',b'',b'1000.7',b'1009.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'80',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'18:00:00',b'0.0',b'26.9',b'',b'',b'99',b'',b'185',b'1',b'',b'',b'',b'',b'1000.2',b'1009.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'81',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'19:00:00',b'0.0',b'26.6',b'',b'',b'99',b'',b'261',b'2',b'',b'',b'',b'',b'999.4',b'1008.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'82',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'20:00:00',b'0.0',b'26.8',b'',b'',b'',b'',b'034',b'4',b'',b'',b'',b'',b'998.7',b'1007.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'83',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'21:00:00',b'0.0',b'26.6',b'',b'',b'99',b'',b'288',b'2',b'',b'',b'',b'',b'998.5',b'1007.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'84',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2021-05-04',b'23:00:00',b'0.0',b'25.7',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'999.0',b'1008.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
