b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'32',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'14:45:00',b'0.0',b'31.5',b'',b'',b'69',b'',b'245',b'1',b'5',b'',b'',b'',b'999.2',b'1003.5',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'33',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'15:00:00',b'0.0',b'31.2',b'',b'',b'69',b'',b'270',b'1',b'6',b'',b'',b'',b'999.5',b'1003.8',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'34',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'15:15:00',b'0.0',b'31.0',b'',b'',b'69',b'',b'221',b'2',b'6',b'',b'',b'',b'999.7',b'1004.0',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'35',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'15:30:00',b'0.0',b'30.6',b'',b'',b'74',b'',b'228',b'1',b'4',b'',b'',b'',b'1000.1',b'1004.4',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'36',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'15:45:00',b'0.0',b'30.5',b'',b'',b'79',b'',b'231',b'2',b'7',b'',b'',b'',b'1000.4',b'1004.7',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'37',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'16:00:00',b'0.0',b'30.3',b'',b'',b'79',b'',b'241',b'2',b'12',b'',b'',b'',b'1000.7',b'1005.0',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'38',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'16:15:00',b'0.0',b'30.2',b'',b'',b'79',b'',b'232',b'2',b'10',b'',b'',b'',b'1000.8',b'1005.1',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'39',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'16:30:00',b'0.0',b'30.0',b'',b'',b'80',b'',b'242',b'2',b'9',b'',b'',b'',b'1000.9',b'1005.2',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'40',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'16:45:00',b'0.0',b'29.9',b'',b'',b'80',b'',b'231',b'2',b'8',b'',b'',b'',b'1001.1',b'1005.4',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'41',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'17:00:00',b'0.0',b'29.7',b'',b'',b'81',b'',b'232',b'3',b'12',b'',b'',b'',b'1001.1',b'1005.4',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'42',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'17:15:00',b'0.0',b'29.6',b'',b'',b'83',b'',b'228',b'2',b'7',b'',b'',b'',b'1001.1',b'1005.4',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'43',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'17:30:00',b'0.0',b'29.4',b'',b'',b'84',b'',b'231',b'3',b'10',b'',b'',b'',b'1001.0',b'1005.3',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'44',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'17:45:00',b'0.0',b'29.1',b'',b'',b'87',b'',b'229',b'3',b'8',b'',b'',b'',b'1000.9',b'1005.2',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'45',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'18:00:00',b'0.0',b'28.9',b'',b'',b'88',b'',b'225',b'4',b'10',b'',b'',b'',b'1000.9',b'1005.2',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'46',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'18:15:00',b'0.0',b'28.9',b'',b'',b'90',b'',b'220',b'1',b'8',b'',b'',b'',b'1001.0',b'1005.3',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'47',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'18:30:00',b'0.0',b'28.8',b'',b'',b'89',b'',b'228',b'3',b'7',b'',b'',b'',b'1001.0',b'1005.3',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'48',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'18:45:00',b'0.0',b'28.8',b'',b'',b'89',b'',b'225',b'3',b'10',b'',b'',b'',b'1000.9',b'1005.2',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'49',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'19:00:00',b'0.0',b'28.8',b'',b'',b'89',b'',b'228',b'3',b'11',b'',b'',b'',b'1000.8',b'1005.1',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'50',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'19:15:00',b'0.0',b'28.6',b'',b'',b'88',b'',b'221',b'3',b'9',b'',b'',b'',b'1000.7',b'1005.0',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'51',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'19:30:00',b'0.0',b'28.5',b'',b'',b'89',b'',b'224',b'2',b'9',b'',b'',b'',b'1000.5',b'1004.8',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.2',b'L'
b'52',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'19:45:00',b'0.0',b'28.5',b'',b'',b'89',b'',b'218',b'3',b'10',b'',b'',b'',b'1000.5',b'1004.8',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.2',b'L'
b'53',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'20:00:00',b'0.0',b'28.2',b'',b'',b'90',b'',b'212',b'2',b'8',b'',b'',b'',b'1000.5',b'1004.8',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'54',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'20:15:00',b'0.0',b'28.0',b'',b'',b'91',b'',b'214',b'2',b'9',b'',b'',b'',b'1000.4',b'1004.7',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.2',b'L'
b'55',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'20:30:00',b'0.0',b'27.9',b'',b'',b'91',b'',b'213',b'3',b'8',b'',b'',b'',b'1000.3',b'1004.6',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.3',b'L'
b'56',b'PUDUCHERRY',b'PUDUCHERRY',b'2023-07-05',b'20:45:00',b'0.0',b'27.6',b'',b'',b'92',b'',b'212',b'3',b'9',b'',b'',b'',b'1000.4',b'1004.7',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.2',b'L'
b'57',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'00:00:00',b'0.0',b'27.5',b'',b'',b'100',b'',b'269',b'2',b'4',b'200',b'1',b'2',b'',b'',b'00.00',b'30.9',b'59',b'33.7',b'3',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.7',b'L'
b'58',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'00:15:00',b'0.0',b'27.4',b'',b'',b'100',b'',b'215',b'2',b'4',b'219',b'1',b'2',b'',b'',b'00.00',b'30.9',b'60',b'33.7',b'3',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.5',b'L'
b'59',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'00:30:00',b'0.0',b'27.3',b'',b'',b'100',b'',b'239',b'1',b'3',b'277',b'1',b'3',b'',b'',b'00.00',b'30.9',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.6',b'L'
b'60',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'00:45:00',b'0.0',b'27.2',b'',b'',b'100',b'',b'262',b'1',b'3',b'238',b'0',b'1',b'',b'',b'00.00',b'30.9',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.6',b'L'
b'61',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'01:00:00',b'0.0',b'27.3',b'',b'',b'100',b'',b'291',b'1',b'3',b'225',b'0',b'2',b'',b'',b'00.00',b'30.8',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.6',b'L'
b'62',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'01:15:00',b'0.0',b'28.3',b'',b'',b'100',b'',b'252',b'2',b'4',b'251',b'2',b'2',b'',b'',b'00.07',b'30.8',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.7',b'L'
b'63',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'01:30:00',b'0.0',b'29.3',b'',b'',b'100',b'',b'250',b'3',b'4',b'233',b'1',b'3',b'',b'',b'00.17',b'30.8',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.8',b'L'
b'64',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'01:45:00',b'0.0',b'30.1',b'',b'',b'100',b'',b'186',b'1',b'5',b'129',b'0',b'4',b'',b'',b'00.22',b'30.8',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.8',b'L'
b'65',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'02:00:00',b'0.0',b'29.9',b'',b'',b'100',b'',b'267',b'3',b'4',b'314',b'1',b'3',b'',b'',b'00.22',b'30.8',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.7',b'L'
b'66',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'02:15:00',b'0.0',b'30.1',b'',b'',b'99',b'',b'243',b'2',b'5',b'246',b'2',b'4',b'',b'',b'00.22',b'30.7',b'59',b'33.6',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'12.8',b'L'
b'67',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'02:30:00',b'0.0',b'31.8',b'',b'',b'76',b'',b'269',b'2',b'7',b'201',b'1',b'5',b'',b'',b'00.37',b'30.7',b'59',b'33.5',b'3',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.1',b'L'
b'68',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'02:45:00',b'0.0',b'32.5',b'',b'',b'65',b'',b'248',b'4',b'10',b'240',b'4',b'6',b'',b'',b'00.49',b'30.7',b'59',b'33.5',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.2',b'L'
b'69',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'03:00:00',b'0.0',b'32.8',b'27.2',b'',b'61',b'100',b'288',b'2',b'10',b'233',b'1',b'7',b'',b'',b'01.04',b'30.7',b'59',b'33.5',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.2',b'L'
b'70',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'03:15:00',b'0.0',b'33.0',b'',b'',b'61',b'',b'264',b'4',b'8',b'274',b'5',b'6',b'',b'',b'01.17',b'30.7',b'59',b'33.5',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.4',b'L'
b'71',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'03:30:00',b'0.0',b'33.9',b'',b'',b'56',b'',b'277',b'7',b'10',b'225',b'6',b'6',b'',b'',b'01.32',b'30.7',b'59',b'33.5',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.5',b'L'
b'72',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'03:45:00',b'0.0',b'33.5',b'',b'',b'57',b'',b'275',b'5',b'10',b'255',b'3',b'8',b'',b'',b'01.37',b'30.7',b'60',b'33.5',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.4',b'L'
b'73',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'04:00:00',b'0.0',b'34.0',b'',b'',b'56',b'',b'278',b'5',b'12',b'299',b'4',b'8',b'',b'',b'01.52',b'30.7',b'60',b'33.5',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.6',b'L'
b'74',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'04:15:00',b'0.0',b'34.1',b'',b'',b'55',b'',b'267',b'3',b'10',b'268',b'2',b'7',b'',b'',b'02.07',b'30.7',b'60',b'33.5',b'4',b'33.4',b'2',b'33.3',b'1',b'',b'',b'13.4',b'L'
b'75',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'04:30:00',b'0.0',b'34.2',b'',b'',b'54',b'',b'257',b'5',b'11',b'271',b'2',b'8',b'',b'',b'02.22',b'30.7',b'60',b'33.5',b'4',b'33.4',b'2',b'33.4',b'1',b'',b'',b'13.5',b'L'
b'76',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'04:45:00',b'0.0',b'34.8',b'',b'',b'53',b'',b'228',b'7',b'10',b'204',b'2',b'8',b'',b'',b'02.25',b'30.7',b'60',b'33.5',b'3',b'33.4',b'2',b'33.4',b'1',b'',b'',b'13.4',b'L'
b'77',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'05:00:00',b'0.0',b'34.8',b'',b'',b'54',b'',b'267',b'9',b'13',b'241',b'6',b'8',b'',b'',b'02.26',b'30.7',b'60',b'33.4',b'4',b'33.4',b'2',b'33.4',b'1',b'',b'',b'13.4',b'L'
b'78',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'05:15:00',b'0.0',b'35.6',b'',b'',b'50',b'',b'250',b'6',b'13',b'240',b'5',b'9',b'',b'',b'02.34',b'30.7',b'60',b'33.4',b'4',b'33.4',b'2',b'33.4',b'1',b'',b'',b'13.4',b'L'
b'79',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'05:30:00',b'0.0',b'35.9',b'',b'',b'49',b'',b'245',b'3',b'12',b'173',b'3',b'9',b'',b'',b'02.49',b'30.8',b'60',b'33.4',b'4',b'33.4',b'2',b'33.4',b'1',b'',b'',b'13.5',b'L'
b'80',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'05:45:00',b'0.0',b'36.3',b'',b'',b'46',b'',b'285',b'12',b'14',b'286',b'4',b'10',b'',b'',b'03.04',b'30.8',b'60',b'33.4',b'4',b'33.4',b'2',b'33.4',b'1',b'',b'',b'13.6',b'L'
b'81',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'06:00:00',b'0.0',b'36.5',b'',b'',b'46',b'',b'273',b'5',b'13',b'300',b'9',b'10',b'',b'',b'03.19',b'30.8',b'59',b'33.4',b'3',b'33.4',b'2',b'33.4',b'1',b'',b'',b'13.7',b'L'
b'82',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'06:15:00',b'0.0',b'36.4',b'',b'',b'46',b'',b'274',b'6',b'11',b'270',b'5',b'10',b'',b'',b'03.32',b'32.5',b'60',b'33.6',b'3',b'33.7',b'2',b'33.6',b'1',b'',b'',b'13.7',b'L'
b'83',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'06:30:00',b'0.0',b'36.5',b'',b'',b'46',b'',b'314',b'8',b'11',b'320',b'5',b'9',b'',b'',b'03.47',b'31.4',b'60',b'33.5',b'4',b'33.5',b'2',b'33.4',b'1',b'',b'',b'13.8',b'L'
b'84',b'PUDUCHERRY',b'PUDUCHERRY_KVK',b'2023-07-01',b'06:45:00',b'0.0',b'37.1',b'',b'',b'44',b'',b'344',b'3',b'12',b'343',b'3',b'8',b'',b'',b'04.01',b'31.0',b'59',b'33.4',b'4',b'33.5',b'2',b'33.4',b'1',b'',b'',b'14.0',b'L'
