b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'22',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'04:00:00',b'0',b'25.8',b'',b'',b'99',b'',b'190',b'2',b'',b'',b'',b'',b'979.8',b'1013.1',b'02.04',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'23',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'05:00:00',b'0',b'26.8',b'',b'',b'99',b'',b'326',b'4',b'',b'',b'',b'',b'979.2',b'1012.3',b'03.04',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'15.0',b'L'
b'24',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'10:00:00',b'0',b'28.1',b'',b'',b'99',b'',b'091',b'4',b'',b'',b'',b'',b'974.5',b'1007.3',b'06.50',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'25',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'11:00:00',b'0',b'26.0',b'',b'',b'99',b'',b'035',b'3',b'',b'',b'',b'',b'974.8',b'1007.9',b'06.50',b'',b'15',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'26',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'13:00:00',b'5',b'19.3',b'',b'',b'99',b'',b'083',b'8',b'',b'',b'',b'',b'976.3',b'1010.2',b'06.50',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'27',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'14:00:00',b'5',b'18.2',b'',b'',b'99',b'',b'103',b'4',b'',b'',b'',b'',b'978.0',b'1012.1',b'06.50',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'28',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'15:00:00',b'5',b'17.3',b'',b'',b'99',b'',b'252',b'1',b'',b'',b'',b'',b'978.1',b'1012.3',b'06.50',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'29',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'16:00:00',b'5',b'16.6',b'',b'',b'99',b'',b'191',b'1',b'',b'',b'',b'',b'978.1',b'1012.4',b'06.50',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'30',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'17:00:00',b'5',b'16.0',b'',b'',b'99',b'',b'146',b'1',b'',b'',b'',b'',b'977.9',b'1012.3',b'06.50',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'31',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'18:00:00',b'5',b'15.8',b'',b'',b'99',b'',b'101',b'1',b'',b'',b'',b'',b'977.8',b'1012.2',b'06.50',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'32',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'19:00:00',b'5',b'15.8',b'',b'',b'99',b'',b'114',b'2',b'',b'',b'',b'',b'977.8',b'1012.2',b'06.50',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'33',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'20:00:00',b'5',b'15.5',b'',b'',b'99',b'',b'222',b'1',b'',b'',b'',b'',b'977.7',b'1012.1',b'06.50',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'34',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'21:00:00',b'5',b'15.2',b'',b'',b'99',b'',b'108',b'3',b'',b'',b'',b'',b'977.7',b'1012.2',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'35',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'22:00:00',b'5',b'14.6',b'',b'',b'99',b'',b'152',b'1',b'',b'',b'',b'',b'977.7',b'1012.2',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'36',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-02',b'23:00:00',b'5',b'14.6',b'',b'',b'99',b'',b'160',b'1',b'',b'',b'',b'',b'977.8',b'1012.3',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'37',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'00:00:00',b'5',b'14.6',b'',b'',b'99',b'',b'311',b'2',b'',b'',b'',b'',b'978.3',b'1012.8',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'38',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'01:00:00',b'5',b'14.2',b'',b'',b'99',b'',b'216',b'1',b'',b'',b'',b'',b'979.3',b'1013.9',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'39',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'02:00:00',b'5',b'14.8',b'',b'',b'99',b'',b'078',b'1',b'',b'',b'',b'',b'979.8',b'1014.4',b'00.03',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'40',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'03:00:00',b'5',b'17.3',b'14.1',b'',b'99',b'',b'170',b'1',b'',b'',b'',b'',b'980.1',b'1014.4',b'00.45',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'41',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'04:00:00',b'0',b'21.4',b'',b'',b'99',b'',b'321',b'4',b'',b'',b'',b'',b'979.7',b'1013.5',b'01.45',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'42',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'05:00:00',b'0',b'23.1',b'',b'',b'99',b'',b'287',b'5',b'',b'',b'',b'',b'979.7',b'1013.3',b'02.45',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'43',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'13:00:00',b'0',b'18.3',b'',b'',b'99',b'',b'100',b'4',b'',b'',b'',b'',b'977.7',b'1011.8',b'04.51',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'44',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'14:00:00',b'0',b'17.4',b'',b'',b'99',b'',b'195',b'1',b'',b'',b'',b'',b'978.5',b'1012.7',b'04.51',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'45',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'15:00:00',b'0',b'17.2',b'',b'',b'99',b'',b'078',b'4',b'',b'',b'',b'',b'979.2',b'1013.5',b'04.51',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'46',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'16:00:00',b'0',b'16.6',b'',b'',b'99',b'',b'272',b'2',b'',b'',b'',b'',b'979.4',b'1013.7',b'04.51',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'47',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'17:00:00',b'0',b'16.2',b'',b'',b'99',b'',b'121',b'2',b'',b'',b'',b'',b'979.6',b'1014.0',b'04.51',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'48',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'18:00:00',b'0',b'14.9',b'',b'',b'99',b'',b'126',b'3',b'',b'',b'',b'',b'979.8',b'1014.4',b'04.51',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'49',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'19:00:00',b'0',b'14.2',b'',b'',b'99',b'',b'224',b'1',b'',b'',b'',b'',b'979.3',b'1013.9',b'04.51',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'50',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'20:00:00',b'0',b'14.2',b'',b'',b'99',b'',b'159',b'1',b'',b'',b'',b'',b'978.7',b'1013.3',b'04.51',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'51',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'21:00:00',b'0',b'14.4',b'',b'',b'99',b'',b'052',b'1',b'',b'',b'',b'',b'978.3',b'1012.9',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'52',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'22:00:00',b'0',b'14.5',b'',b'',b'99',b'',b'100',b'1',b'',b'',b'',b'',b'978.4',b'1013.0',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'53',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-03',b'23:00:00',b'0',b'14.8',b'',b'',b'99',b'',b'288',b'2',b'',b'',b'',b'',b'979.1',b'1013.7',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'54',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'00:00:00',b'0',b'14.6',b'',b'',b'99',b'',b'264',b'1',b'',b'',b'',b'',b'979.8',b'1014.4',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'55',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'01:00:00',b'0',b'14.5',b'',b'',b'99',b'',b'174',b'1',b'',b'',b'',b'',b'980.8',b'1015.4',b'00.00',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'U'
b'56',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'02:00:00',b'0',b'17.7',b'',b'',b'99',b'',b'246',b'1',b'',b'',b'',b'',b'981.6',b'1015.9',b'00.00',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'57',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'03:00:00',b'0',b'19.0',b'14.2',b'',b'99',b'',b'301',b'3',b'',b'',b'',b'',b'982.3',b'1016.5',b'00.42',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'58',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'04:00:00',b'0',b'21.7',b'',b'',b'99',b'',b'265',b'4',b'',b'',b'',b'',b'982.3',b'1016.1',b'01.42',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'59',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'05:00:00',b'0',b'23.2',b'',b'',b'99',b'',b'254',b'3',b'',b'',b'',b'',b'982.0',b'1015.7',b'02.42',b'',b'15',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'60',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'07:00:00',b'0',b'25.1',b'',b'',b'99',b'',b'276',b'4',b'',b'',b'',b'',b'979.3',b'1012.6',b'04.42',b'',b'19',b'',b'',b'',b'',b'',b'',b'',b'',b'15.0',b'L'
b'61',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'13:00:00',b'1',b'19.6',b'',b'',b'99',b'',b'122',b'3',b'',b'',b'',b'',b'978.3',b'1012.2',b'06.52',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'62',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'14:00:00',b'1',b'18.0',b'',b'',b'99',b'',b'120',b'3',b'',b'',b'',b'',b'979.3',b'1013.5',b'06.52',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'63',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'15:00:00',b'1',b'17.3',b'',b'',b'99',b'',b'097',b'2',b'',b'',b'',b'',b'980.1',b'1014.4',b'06.52',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'64',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'16:00:00',b'1',b'17.0',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'979.9',b'1014.2',b'06.52',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'65',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'17:00:00',b'1',b'16.8',b'',b'',b'99',b'',b'139',b'1',b'',b'',b'',b'',b'979.8',b'1014.1',b'06.52',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'66',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'18:00:00',b'1',b'16.0',b'',b'',b'99',b'',b'130',b'2',b'',b'',b'',b'',b'979.9',b'1014.3',b'06.52',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'67',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'19:00:00',b'1',b'15.0',b'',b'',b'99',b'',b'091',b'2',b'',b'',b'',b'',b'979.1',b'1013.6',b'06.52',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'68',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'20:00:00',b'1',b'14.1',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'978.8',b'1013.4',b'06.52',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'69',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'21:00:00',b'1',b'13.8',b'',b'',b'99',b'',b'295',b'1',b'',b'',b'',b'',b'978.3',b'1012.9',b'00.00',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'70',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'22:00:00',b'1',b'14.0',b'',b'',b'99',b'',b'126',b'1',b'',b'',b'',b'',b'978.0',b'1012.6',b'00.00',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'71',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-04',b'23:00:00',b'1',b'13.6',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'978.3',b'1013.0',b'00.00',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'72',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'00:00:00',b'1',b'14.7',b'',b'',b'99',b'',b'092',b'2',b'',b'',b'',b'',b'980.4',b'1015.0',b'00.00',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'73',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'01:00:00',b'1',b'15.6',b'',b'',b'99',b'',b'281',b'2',b'',b'',b'',b'',b'981.3',b'1015.8',b'00.00',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'74',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'02:00:00',b'1',b'16.6',b'',b'',b'99',b'',b'299',b'2',b'',b'',b'',b'',b'981.7',b'1016.1',b'00.00',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'75',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'03:00:00',b'1',b'17.1',b'13.4',b'',b'99',b'',b'257',b'1',b'',b'',b'',b'',b'981.9',b'1016.3',b'00.00',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'76',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'04:00:00',b'0',b'18.2',b'',b'',b'99',b'',b'124',b'4',b'',b'',b'',b'',b'982.3',b'1016.6',b'00.29',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'77',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'05:00:00',b'0',b'18.9',b'',b'',b'99',b'',b'272',b'2',b'',b'',b'',b'',b'981.8',b'1016.0',b'00.49',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'78',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'14:00:00',b'0',b'16.0',b'',b'',b'99',b'',b'263',b'1',b'',b'',b'',b'',b'978.9',b'1013.3',b'02.53',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'79',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'15:00:00',b'0',b'15.7',b'',b'',b'99',b'',b'133',b'1',b'',b'',b'',b'',b'979.7',b'1014.2',b'02.53',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'80',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'16:00:00',b'0',b'15.1',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'980.0',b'1014.5',b'02.53',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'81',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'17:00:00',b'0',b'14.5',b'',b'',b'99',b'',b'130',b'2',b'',b'',b'',b'',b'980.0',b'1014.6',b'02.53',b'',b'13',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'82',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'18:00:00',b'0',b'13.8',b'',b'',b'99',b'',b'160',b'1',b'',b'',b'',b'',b'980.0',b'1014.7',b'02.53',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'83',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'19:00:00',b'0',b'14.0',b'',b'',b'99',b'',b'126',b'2',b'',b'',b'',b'',b'979.8',b'1014.5',b'02.53',b'',b'6',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'84',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'20:00:00',b'0',b'14.0',b'',b'',b'99',b'',b'219',b'2',b'',b'',b'',b'',b'979.4',b'1014.1',b'02.53',b'',b'6',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'85',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'21:00:00',b'0',b'14.1',b'',b'',b'99',b'',b'262',b'1',b'',b'',b'',b'',b'979.1',b'1013.7',b'00.00',b'',b'6',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'86',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-03-05',b'22:00:00',b'0',b'13.6',b'',b'',b'99',b'',b'155',b'2',b'',b'',b'',b'',b'979.1',b'1013.8',b'00.00',b'',b'6',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
