b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'19',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-01',b'21:00:00',b'0',b'26.0',b'',b'',b'99',b'',b'031',b'1',b'',b'',b'',b'',b'968.7',b'1001.6',b'00.00',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'20',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-01',b'22:00:00',b'0',b'26.0',b'',b'',b'99',b'',b'318',b'1',b'',b'',b'',b'',b'968.5',b'1001.4',b'00.00',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'21',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'00:00:00',b'0',b'26.0',b'',b'',b'99',b'',b'155',b'1',b'',b'',b'',b'',b'968.8',b'1001.7',b'00.00',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'22',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'01:00:00',b'0',b'26.5',b'',b'',b'99',b'',b'307',b'1',b'',b'',b'',b'',b'968.9',b'1001.7',b'00.00',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'23',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'02:00:00',b'0',b'28.8',b'',b'',b'99',b'',b'054',b'1',b'',b'',b'',b'',b'969.4',b'1002.0',b'00.22',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'13.6',b'L'
b'24',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'03:00:00',b'0',b'31.5',b'25.5',b'',b'96',b'',b'189',b'2',b'',b'',b'',b'',b'969.2',b'1001.5',b'01.20',b'',b'39',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'25',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'04:00:00',b'0',b'31.6',b'',b'',b'98',b'',b'197',b'1',b'',b'',b'',b'',b'969.0',b'1001.3',b'02.16',b'14.5',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'26',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'05:00:00',b'0',b'33.5',b'',b'',b'86',b'',b'188',b'3',b'',b'',b'',b'',b'968.4',b'1000.5',b'03.16',b'',b'50',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'27',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'06:00:00',b'0',b'33.2',b'',b'',b'81',b'',b'264',b'3',b'',b'',b'',b'',b'967.2',b'999.2',b'04.16',b'',b'58',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'28',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'08:00:00',b'0',b'34.8',b'',b'',b'67',b'',b'319',b'3',b'',b'',b'',b'',b'964.8',b'996.6',b'06.16',b'',b'79',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'29',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'09:00:00',b'0',b'34.3',b'',b'',b'74',b'',b'181',b'2',b'',b'',b'',b'',b'963.7',b'995.5',b'07.16',b'',b'83',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'30',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'10:00:00',b'0',b'34.1',b'',b'',b'70',b'',b'310',b'4',b'',b'',b'',b'',b'963.2',b'995.0',b'08.10',b'',b'89',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'31',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'11:00:00',b'0',b'33.3',b'',b'',b'71',b'',b'229',b'4',b'',b'',b'',b'',b'962.9',b'994.8',b'09.03',b'',b'88',b'',b'',b'',b'',b'',b'',b'',b'',b'14.9',b'L'
b'32',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'12:00:00',b'0',b'31.7',b'',b'35.3',b'86',b'',b'028',b'2',b'',b'',b'',b'',b'962.9',b'995.0',b'09.03',b'',b'90',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'33',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'13:00:00',b'0',b'29.0',b'',b'',b'99',b'',b'021',b'1',b'',b'',b'',b'',b'963.6',b'996.0',b'09.03',b'',b'88',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'U'
b'34',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'15:00:00',b'0',b'28.0',b'',b'',b'99',b'',b'293',b'2',b'',b'',b'',b'',b'965.2',b'997.7',b'09.03',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'35',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'17:00:00',b'0',b'27.3',b'',b'',b'99',b'',b'177',b'1',b'',b'',b'',b'',b'965.7',b'998.3',b'09.03',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'36',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'18:00:00',b'0',b'26.9',b'',b'',b'99',b'',b'064',b'1',b'',b'',b'',b'',b'965.7',b'998.4',b'09.03',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'37',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'19:00:00',b'0',b'26.7',b'',b'',b'99',b'',b'288',b'2',b'',b'',b'',b'',b'965.3',b'998.0',b'09.03',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'38',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'20:00:00',b'0',b'26.5',b'',b'',b'99',b'',b'184',b'1',b'',b'',b'',b'',b'965.2',b'997.9',b'09.03',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'39',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'21:00:00',b'0',b'26.3',b'',b'',b'99',b'',b'261',b'1',b'',b'',b'',b'',b'964.9',b'997.6',b'00.00',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'40',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-02',b'22:00:00',b'0',b'26.1',b'',b'',b'99',b'',b'334',b'1',b'',b'',b'',b'',b'964.5',b'997.2',b'00.00',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'41',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'03:00:00',b'0',b'31.7',b'',b'',b'99',b'',b'276',b'2',b'',b'',b'',b'',b'965.1',b'997.2',b'01.35',b'',b'73',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'42',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'04:00:00',b'0',b'32.6',b'',b'',b'99',b'',b'256',b'3',b'',b'',b'',b'',b'964.6',b'996.6',b'02.35',b'',b'68',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'43',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'05:00:00',b'0',b'32.0',b'',b'',b'93',b'',b'281',b'6',b'',b'',b'',b'',b'964.2',b'996.3',b'03.35',b'',b'72',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'44',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'06:00:00',b'0',b'33.9',b'',b'',b'78',b'',b'293',b'3',b'',b'',b'',b'',b'963.1',b'994.9',b'04.35',b'43.1',b'73',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'45',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'07:00:00',b'0',b'33.7',b'',b'',b'84',b'',b'227',b'1',b'',b'',b'',b'',b'962.3',b'994.1',b'05.35',b'45.3',b'79',b'',b'',b'',b'',b'',b'',b'',b'',b'14.9',b'L'
b'46',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'08:00:00',b'0',b'35.3',b'',b'',b'66',b'',b'268',b'3',b'',b'',b'',b'',b'961.0',b'992.6',b'06.35',b'',b'76',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'47',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'09:00:00',b'0',b'34.9',b'',b'',b'67',b'',b'254',b'1',b'',b'',b'',b'',b'960.3',b'991.9',b'07.28',b'',b'82',b'',b'',b'',b'',b'',b'',b'',b'',b'15.0',b'L'
b'48',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'10:00:00',b'0',b'35.9',b'',b'',b'63',b'',b'311',b'2',b'',b'',b'',b'',b'959.8',b'991.3',b'08.26',b'1.4',b'82',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'49',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'11:00:00',b'0',b'35.3',b'',b'',b'64',b'',b'123',b'3',b'',b'',b'',b'',b'959.5',b'991.1',b'09.17',b'',b'82',b'',b'',b'',b'',b'',b'',b'',b'',b'15.0',b'L'
b'50',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'12:00:00',b'0',b'31.5',b'',b'36.1',b'91',b'',b'055',b'1',b'',b'',b'',b'',b'959.3',b'991.3',b'09.17',b'',b'83',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'51',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'13:00:00',b'0',b'29.0',b'',b'',b'99',b'',b'295',b'2',b'',b'',b'',b'',b'960.5',b'992.8',b'09.17',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'52',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'14:00:00',b'0',b'28.4',b'',b'',b'99',b'',b'050',b'1',b'',b'',b'',b'',b'961.1',b'993.5',b'09.17',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'53',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'15:00:00',b'0',b'28.2',b'',b'',b'99',b'',b'071',b'1',b'',b'',b'',b'',b'961.6',b'994.0',b'09.17',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'54',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'16:00:00',b'0',b'27.5',b'',b'',b'99',b'',b'296',b'1',b'',b'',b'',b'',b'962.3',b'994.8',b'09.17',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.8',b'L'
b'55',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'17:00:00',b'0',b'27.8',b'',b'',b'99',b'',b'322',b'1',b'',b'',b'',b'',b'962.6',b'995.1',b'09.17',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.8',b'L'
b'56',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'18:00:00',b'0',b'27.5',b'',b'',b'99',b'',b'298',b'2',b'',b'',b'',b'',b'962.4',b'994.9',b'09.17',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'57',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'19:00:00',b'0',b'27.5',b'',b'',b'99',b'',b'271',b'1',b'',b'',b'',b'',b'961.6',b'994.1',b'09.17',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'58',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'20:00:00',b'0',b'27.1',b'',b'',b'99',b'',b'255',b'1',b'',b'',b'',b'',b'960.6',b'993.1',b'09.17',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'59',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'21:00:00',b'0',b'27.0',b'',b'',b'99',b'',b'264',b'1',b'',b'',b'',b'',b'960.4',b'992.9',b'00.00',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'60',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-03',b'22:00:00',b'0',b'26.9',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'960.7',b'993.2',b'00.00',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'61',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'03:00:00',b'0',b'28.9',b'',b'',b'99',b'',b'191',b'1',b'',b'',b'',b'',b'962.8',b'995.2',b'00.00',b'',b'40',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'62',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'04:00:00',b'1',b'28.1',b'',b'',b'99',b'',b'179',b'1',b'',b'',b'',b'',b'963.6',b'996.1',b'00.00',b'',b'31',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'63',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'05:00:00',b'2',b'28.3',b'',b'',b'99',b'',b'187',b'1',b'',b'',b'',b'',b'962.3',b'994.7',b'00.00',b'',b'33',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'64',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'06:00:00',b'2',b'28.8',b'',b'',b'99',b'',b'196',b'1',b'',b'',b'',b'',b'962.2',b'994.6',b'00.12',b'',b'37',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'65',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'07:00:00',b'2',b'29.5',b'',b'',b'99',b'',b'141',b'1',b'',b'',b'',b'',b'961.6',b'993.9',b'00.53',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'66',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'08:00:00',b'3',b'31.7',b'',b'',b'99',b'',b'096',b'2',b'',b'',b'',b'',b'960.9',b'992.9',b'01.53',b'',b'74',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'67',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'09:00:00',b'3',b'33.7',b'',b'',b'82',b'',b'210',b'2',b'',b'',b'',b'',b'960.0',b'991.8',b'02.53',b'',b'80',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'68',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'10:00:00',b'3',b'35.5',b'',b'',b'68',b'',b'256',b'1',b'',b'',b'',b'',b'959.5',b'991.0',b'03.53',b'17.8',b'85',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'69',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'11:00:00',b'3',b'34.0',b'',b'',b'80',b'',b'284',b'2',b'',b'',b'',b'',b'959.1',b'990.8',b'04.53',b'',b'87',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'70',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'12:00:00',b'3',b'31.8',b'',b'35.7',b'99',b'',b'036',b'1',b'',b'',b'',b'',b'959.7',b'991.6',b'05.16',b'',b'87',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'71',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'13:00:00',b'3',b'29.8',b'',b'',b'99',b'',b'120',b'3',b'',b'',b'',b'',b'960.5',b'992.7',b'05.16',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'72',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'14:00:00',b'3',b'29.0',b'',b'',b'99',b'',b'046',b'1',b'',b'',b'',b'',b'961.0',b'993.3',b'05.16',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'73',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'15:00:00',b'3',b'28.3',b'',b'',b'99',b'',b'118',b'2',b'',b'',b'',b'',b'962.0',b'994.4',b'05.16',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'74',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'16:00:00',b'3',b'28.0',b'',b'',b'99',b'',b'139',b'2',b'',b'',b'',b'',b'962.9',b'995.4',b'05.16',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'12.8',b'L'
b'75',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'17:00:00',b'3',b'27.4',b'',b'',b'99',b'',b'108',b'2',b'',b'',b'',b'',b'963.5',b'996.0',b'05.16',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'76',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'18:00:00',b'3',b'27.1',b'',b'',b'99',b'',b'094',b'2',b'',b'',b'',b'',b'963.3',b'995.9',b'05.16',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'77',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'19:00:00',b'3',b'27.1',b'',b'',b'99',b'',b'108',b'3',b'',b'',b'',b'',b'963.3',b'995.9',b'05.16',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'78',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'20:00:00',b'3',b'27.4',b'',b'',b'99',b'',b'225',b'2',b'',b'',b'',b'',b'963.2',b'995.7',b'05.16',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'79',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'21:00:00',b'3',b'26.7',b'',b'',b'99',b'',b'137',b'2',b'',b'',b'',b'',b'963.9',b'996.5',b'00.00',b'',b'39',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'80',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-04',b'22:00:00',b'3',b'26.2',b'',b'',b'99',b'',b'102',b'3',b'',b'',b'',b'',b'964.2',b'996.9',b'00.00',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'81',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-05',b'03:00:00',b'3',b'31.9',b'',b'',b'97',b'',b'223',b'1',b'',b'',b'',b'',b'965.4',b'997.5',b'01.33',b'',b'90',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'82',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-05',b'04:00:00',b'0',b'32.2',b'',b'',b'87',b'',b'164',b'1',b'',b'',b'',b'',b'965.5',b'997.6',b'02.32',b'',b'81',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'83',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-05',b'05:00:00',b'0',b'32.0',b'',b'',b'98',b'',b'290',b'5',b'',b'',b'',b'',b'965.9',b'998.0',b'03.32',b'',b'76',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'84',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-05',b'06:00:00',b'0',b'34.1',b'',b'',b'82',b'',b'199',b'3',b'',b'',b'',b'',b'965.5',b'997.4',b'04.32',b'5.5',b'81',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'85',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-05',b'07:00:00',b'0',b'35.7',b'',b'',b'55',b'',b'254',b'2',b'',b'',b'',b'',b'965.0',b'996.7',b'05.32',b'',b'83',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'86',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-08-05',b'08:00:00',b'0',b'35.0',b'',b'',b'66',b'',b'314',b'5',b'',b'',b'',b'',b'964.4',b'996.2',b'06.32',b'',b'72',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
