b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'19',b'GASA',b'GASA',b'2022-03-06',b'04:00:00',b'0.0',b'15.2',b'',b'',b'',b'',b'091',b'2',b'',b'',b'',b'',b'721.1',b'2504.6',b'02.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'20',b'GASA',b'GASA',b'2022-03-06',b'05:00:00',b'0.0',b'16.5',b'',b'',b'',b'',b'168',b'4',b'',b'',b'',b'',b'720.5',b'2472.5',b'03.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'21',b'GASA',b'GASA',b'2022-03-06',b'06:00:00',b'0.0',b'14.1',b'',b'',b'',b'',b'197',b'5',b'',b'',b'',b'',b'720.2',b'2529.5',b'04.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'22',b'GASA',b'GASA',b'2022-03-06',b'07:00:00',b'0.0',b'15.3',b'',b'',b'',b'',b'197',b'5',b'',b'',b'',b'',b'719.5',b'2499.5',b'05.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'23',b'GASA',b'GASA',b'2022-03-06',b'08:00:00',b'0.0',b'16.5',b'',b'',b'',b'',b'205',b'4',b'',b'',b'',b'',b'718.6',b'2469.0',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'24',b'GASA',b'GASA',b'2022-03-06',b'09:00:00',b'0.0',b'16.7',b'',b'',b'',b'',b'209',b'4',b'',b'',b'',b'',b'718.4',b'2463.8',b'07.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'25',b'GASA',b'GASA',b'2022-03-06',b'10:00:00',b'0.0',b'16.5',b'',b'',b'',b'',b'208',b'4',b'',b'',b'',b'',b'718.4',b'2468.7',b'08.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'26',b'GASA',b'GASA',b'2022-03-06',b'11:00:00',b'0.0',b'14.2',b'',b'',b'',b'',b'279',b'2',b'',b'',b'',b'',b'719.1',b'2525.4',b'09.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.3',b'L'
b'27',b'GASA',b'GASA',b'2022-03-21',b'06:00:00',b'0.0',b'11.2',b'',b'',b'',b'',b'161',b'2',b'',b'',b'',b'',b'718.3',b'2596.7',b'01.27',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'28',b'GASA',b'GASA',b'2022-03-21',b'09:00:00',b'0.0',b'12.5',b'',b'',b'',b'',b'250',b'2',b'',b'',b'',b'',b'716.2',b'2562.4',b'04.27',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.4',b'L'
b'29',b'GASA',b'GASA',b'2022-03-22',b'02:00:00',b'0.0',b'8.9',b'',b'',b'83',b'',b'052',b'1',b'',b'',b'',b'',b'718.7',b'2652.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'30',b'GASA',b'GASA',b'2022-03-22',b'03:00:00',b'0.0',b'9.8',b'',b'',b'81',b'',b'144',b'2',b'',b'',b'',b'',b'719.2',b'2631.5',b'00.10',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'31',b'GASA',b'GASA',b'2022-03-22',b'04:00:00',b'0.0',b'12.0',b'',b'',b'72',b'',b'156',b'4',b'',b'',b'',b'',b'719.2',b'2578.5',b'01.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'32',b'GASA',b'GASA',b'2022-03-22',b'05:00:00',b'0.0',b'13.6',b'',b'',b'62',b'',b'171',b'5',b'',b'',b'',b'',b'718.6',b'2539.1',b'02.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'33',b'GASA',b'GASA',b'2022-03-22',b'06:00:00',b'0.0',b'14.6',b'',b'',b'58',b'',b'179',b'7',b'',b'',b'',b'',b'718.2',b'2514.3',b'03.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'34',b'GASA',b'GASA',b'2022-03-22',b'08:00:00',b'0.0',b'14.5',b'',b'',b'56',b'',b'187',b'7',b'',b'',b'',b'',b'716.8',b'2514.5',b'05.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'35',b'GASA',b'GASA',b'2022-03-23',b'04:00:00',b'0.0',b'12.5',b'',b'',b'',b'',b'166',b'4',b'',b'',b'',b'',b'719.4',b'2566.8',b'01.54',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'36',b'GASA',b'GASA',b'2022-03-23',b'05:00:00',b'0.0',b'12.0',b'',b'',b'',b'',b'233',b'1',b'',b'',b'',b'',b'719.2',b'2578.5',b'02.54',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'37',b'GASA',b'GASA',b'2022-03-23',b'06:00:00',b'0.0',b'15.6',b'',b'',b'',b'',b'101',b'5',b'',b'',b'',b'',b'718.2',b'2490.1',b'03.54',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'38',b'GASA',b'GASA',b'2022-03-23',b'08:00:00',b'0.0',b'14.0',b'',b'',b'',b'',b'195',b'5',b'',b'',b'',b'',b'716.3',b'2525.9',b'05.54',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'39',b'GASA',b'GASA',b'2022-03-26',b'04:00:00',b'0.0',b'7.5',b'',b'',b'',b'',b'167',b'1',b'',b'',b'',b'',b'717.5',b'2685.5',b'01.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'40',b'GASA',b'GASA',b'2022-03-26',b'05:00:00',b'0.0',b'8.5',b'',b'',b'',b'',b'307',b'3',b'',b'',b'',b'',b'717.4',b'2661.2',b'02.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'41',b'GASA',b'GASA',b'2022-03-27',b'03:00:00',b'1.0',b'11.7',b'',b'',b'',b'',b'126',b'4',b'',b'',b'',b'',b'720.4',b'2587.3',b'01.24',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'42',b'GASA',b'GASA',b'2022-03-27',b'04:00:00',b'0.0',b'11.8',b'',b'',b'',b'',b'219',b'4',b'',b'',b'',b'',b'720.3',b'2584.8',b'03.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'43',b'GASA',b'GASA',b'2022-03-27',b'05:00:00',b'0.0',b'13.7',b'',b'',b'',b'',b'190',b'5',b'',b'',b'',b'',b'720.1',b'2538.9',b'04.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'44',b'GASA',b'GASA',b'2022-03-27',b'06:00:00',b'0.0',b'13.1',b'',b'',b'',b'',b'289',b'2',b'',b'',b'',b'',b'719.4',b'2552.3',b'05.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'45',b'GASA',b'GASA',b'2022-03-27',b'08:00:00',b'0.0',b'16.5',b'',b'',b'',b'',b'186',b'4',b'',b'',b'',b'',b'717.3',b'2466.7',b'07.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'46',b'GASA',b'GASA',b'2022-03-27',b'09:00:00',b'0.0',b'14.4',b'',b'',b'',b'',b'225',b'4',b'',b'',b'',b'',b'716.8',b'2516.9',b'08.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.4',b'L'
b'47',b'GASA',b'GASA',b'2022-03-28',b'03:00:00',b'1.0',b'10.3',b'',b'',b'',b'',b'201',b'4',b'',b'',b'',b'',b'719.3',b'2619.6',b'02.04',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'48',b'GASA',b'GASA',b'2022-03-28',b'04:00:00',b'0.0',b'11.4',b'',b'',b'',b'',b'217',b'5',b'',b'',b'',b'',b'718.8',b'2592.5',b'03.04',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'49',b'GASA',b'GASA',b'2022-03-28',b'05:00:00',b'0.0',b'11.3',b'',b'',b'',b'',b'220',b'5',b'',b'',b'',b'',b'718.5',b'2594.5',b'04.04',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'50',b'GASA',b'GASA',b'2022-03-29',b'02:00:00',b'1.0',b'7.7',b'',b'',b'',b'',b'169',b'1',b'',b'',b'',b'',b'718.4',b'2681.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.0',b'L'
b'51',b'GASA',b'GASA',b'2022-03-29',b'05:00:00',b'1.0',b'10.2',b'',b'',b'',b'',b'207',b'4',b'',b'',b'',b'',b'718.4',b'2621.0',b'02.15',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'52',b'GASA',b'GASA',b'2022-03-29',b'06:00:00',b'1.0',b'12.6',b'',b'',b'',b'',b'170',b'4',b'',b'',b'',b'',b'717.6',b'2561.9',b'03.15',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'53',b'GASA',b'GASA',b'2022-03-29',b'08:00:00',b'1.0',b'11.0',b'',b'',b'',b'',b'210',b'3',b'',b'',b'',b'',b'716.4',b'2599.2',b'05.15',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.3',b'L'
b'54',b'GASA',b'GASA',b'2022-03-30',b'05:00:00',b'0.0',b'12.5',b'',b'',b'',b'',b'224',b'4',b'',b'',b'',b'',b'719.3',b'2566.6',b'02.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'55',b'GASA',b'GASA',b'2022-03-30',b'06:00:00',b'0.0',b'13.1',b'',b'',b'',b'',b'200',b'3',b'',b'',b'',b'',b'718.7',b'2551.3',b'03.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'56',b'GASA',b'GASA',b'2022-03-30',b'07:00:00',b'0.0',b'13.1',b'',b'',b'',b'',b'161',b'4',b'',b'',b'',b'',b'718.2',b'2550.6',b'04.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'57',b'GASA',b'GASA',b'2022-03-30',b'08:00:00',b'1.0',b'12.7',b'',b'',b'',b'',b'223',b'5',b'',b'',b'',b'',b'717.4',b'2559.2',b'05.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'58',b'GASA',b'GASA',b'2022-03-31',b'06:00:00',b'0.0',b'15.0',b'',b'',b'',b'',b'174',b'7',b'',b'',b'',b'',b'718.1',b'2504.4',b'04.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'59',b'HAA',b'HAA',b'2022-03-01',b'02:00:00',b'0.0',b'-1.1',b'',b'',b'',b'',b'179',b'1',b'',b'',b'',b'',b'731.6',b'2804.7',b'00.23',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.7',b'L'
b'60',b'HAA',b'HAA',b'2022-03-01',b'11:00:00',b'0.0',b'8.0',b'',b'',b'',b'',b'138',b'4',b'',b'',b'',b'',b'727.2',b'2593.9',b'08.54',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'61',b'HAA',b'HAA',b'2022-03-01',b'12:00:00',b'0.0',b'7.0',b'',b'',b'',b'',b'175',b'4',b'',b'',b'',b'',b'727.9',b'2617.7',b'08.57',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'62',b'HAA',b'HAA',b'2022-03-01',b'13:00:00',b'0.0',b'6.4',b'',b'',b'',b'',b'167',b'3',b'',b'',b'',b'',b'728.6',b'2632.1',b'08.57',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'63',b'HAA',b'HAA',b'2022-03-01',b'14:00:00',b'0.0',b'4.0',b'',b'',b'',b'',b'276',b'1',b'',b'',b'',b'',b'729.5',b'2687.8',b'08.57',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.7',b'L'
b'64',b'HAA',b'HAA',b'2022-03-01',b'15:00:00',b'0.0',b'2.4',b'',b'',b'',b'',b'305',b'1',b'',b'',b'',b'',b'730.2',b'2724.8',b'08.57',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.6',b'L'
b'65',b'HAA',b'HAA',b'2022-03-02',b'02:00:00',b'0.0',b'0.1',b'',b'',b'',b'',b'129',b'1',b'',b'',b'',b'',b'731.2',b'2777.4',b'00.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.7',b'L'
b'66',b'HAA',b'HAA',b'2022-03-02',b'11:00:00',b'0.0',b'8.1',b'',b'',b'',b'',b'150',b'9',b'',b'',b'',b'',b'727.2',b'2591.6',b'08.47',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'67',b'HAA',b'HAA',b'2022-03-02',b'12:00:00',b'0.0',b'6.6',b'',b'',b'',b'',b'203',b'2',b'',b'',b'',b'',b'727.8',b'2626.9',b'08.47',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'68',b'HAA',b'HAA',b'2022-03-02',b'13:00:00',b'0.0',b'5.1',b'',b'',b'',b'',b'167',b'3',b'',b'',b'',b'',b'728.6',b'2662.1',b'08.47',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'69',b'HAA',b'HAA',b'2022-03-03',b'02:00:00',b'0.0',b'1.4',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'730.5',b'2747.7',b'00.07',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'70',b'HAA',b'HAA',b'2022-03-03',b'10:00:00',b'0.0',b'8.2',b'',b'',b'',b'',b'144',b'9',b'',b'',b'',b'',b'727.6',b'2589.7',b'07.28',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'71',b'HAA',b'HAA',b'2022-03-03',b'11:00:00',b'0.0',b'7.1',b'',b'',b'',b'',b'155',b'7',b'',b'',b'',b'',b'727.8',b'2615.3',b'07.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'72',b'HAA',b'HAA',b'2022-03-03',b'12:00:00',b'0.0',b'6.8',b'',b'',b'',b'',b'154',b'5',b'',b'',b'',b'',b'728.0',b'2622.4',b'07.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'73',b'HAA',b'HAA',b'2022-03-03',b'13:00:00',b'0.0',b'5.4',b'',b'',b'',b'',b'293',b'2',b'',b'',b'',b'',b'728.3',b'2655.0',b'07.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'74',b'HAA',b'HAA',b'2022-03-03',b'14:00:00',b'0.0',b'4.5',b'',b'',b'',b'',b'160',b'1',b'',b'',b'',b'',b'728.9',b'2676.0',b'07.31',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.7',b'L'
b'75',b'HAA',b'HAA',b'2022-03-04',b'02:00:00',b'0.0',b'2.4',b'',b'',b'',b'',b'118',b'2',b'',b'',b'',b'',b'729.1',b'2724.5',b'00.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'76',b'HAA',b'HAA',b'2022-03-04',b'11:00:00',b'0.0',b'9.0',b'',b'',b'',b'',b'160',b'9',b'',b'',b'',b'',b'725.0',b'2568.6',b'08.09',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'77',b'HAA',b'HAA',b'2022-03-04',b'12:00:00',b'0.0',b'7.0',b'',b'',b'',b'',b'162',b'6',b'',b'',b'',b'',b'725.6',b'2616.0',b'08.09',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'78',b'HAA',b'HAA',b'2022-03-04',b'13:00:00',b'0.0',b'5.4',b'',b'',b'',b'',b'173',b'1',b'',b'',b'',b'',b'726.3',b'2653.8',b'08.09',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'79',b'HAA',b'HAA',b'2022-03-04',b'14:00:00',b'0.0',b'2.9',b'',b'',b'',b'',b'238',b'1',b'',b'',b'',b'',b'727.2',b'2712.4',b'08.09',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.7',b'L'
b'80',b'HAA',b'HAA',b'2022-03-04',b'15:00:00',b'0.0',b'1.6',b'',b'',b'',b'',b'264',b'2',b'',b'',b'',b'',b'728.0',b'2742.7',b'08.09',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.6',b'L'
b'81',b'HAA',b'HAA',b'2022-03-04',b'16:00:00',b'0.0',b'0.7',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'728.3',b'2763.5',b'08.09',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.6',b'L'
b'82',b'HAA',b'HAA',b'2022-03-05',b'02:00:00',b'0.0',b'1.1',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'728.9',b'2754.4',b'00.19',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'83',b'HAA',b'HAA',b'2022-03-05',b'11:00:00',b'0.0',b'9.1',b'',b'',b'',b'',b'160',b'7',b'',b'',b'',b'',b'725.4',b'2566.6',b'07.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'84',b'HAA',b'HAA',b'2022-03-05',b'12:00:00',b'0.0',b'7.0',b'',b'',b'',b'',b'178',b'2',b'',b'',b'',b'',b'726.0',b'2616.3',b'07.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'85',b'HAA',b'HAA',b'2022-03-05',b'13:00:00',b'0.0',b'4.7',b'',b'',b'',b'',b'272',b'1',b'',b'',b'',b'',b'727.2',b'2670.6',b'07.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'86',b'HAA',b'HAA',b'2022-03-05',b'14:00:00',b'0.0',b'3.7',b'',b'',b'',b'',b'234',b'2',b'',b'',b'',b'',b'728.1',b'2694.2',b'07.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'87',b'HAA',b'HAA',b'2022-03-05',b'15:00:00',b'0.0',b'2.1',b'',b'',b'',b'',b'205',b'2',b'',b'',b'',b'',b'729.0',b'2731.4',b'07.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.7',b'L'
b'88',b'HAA',b'HAA',b'2022-03-05',b'16:00:00',b'0.0',b'1.1',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'729.7',b'2754.5',b'07.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.6',b'L'
b'89',b'HAA',b'HAA',b'2022-03-06',b'02:00:00',b'0.0',b'2.1',b'',b'',b'',b'',b'049',b'2',b'',b'',b'',b'',b'731.5',b'2731.9',b'00.21',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'90',b'HAA',b'HAA',b'2022-03-06',b'06:00:00',b'0.0',b'19.8',b'',b'',b'',b'',b'178',b'5',b'',b'',b'',b'',b'729.5',b'2324.8',b'04.21',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'91',b'HAA',b'HAA',b'2022-03-06',b'07:00:00',b'0.0',b'20.2',b'',b'',b'',b'',b'130',b'12',b'',b'',b'',b'',b'728.3',b'2313.0',b'05.21',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'92',b'HAA',b'HAA',b'2022-03-06',b'12:00:00',b'0.0',b'10.1',b'',b'',b'',b'',b'174',b'2',b'',b'',b'',b'',b'730.0',b'2548.2',b'08.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'93',b'HAA',b'HAA',b'2022-03-06',b'13:00:00',b'0.0',b'6.6',b'',b'',b'',b'',b'159',b'1',b'',b'',b'',b'',b'731.3',b'2629.4',b'08.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'94',b'HAA',b'HAA',b'2022-03-06',b'14:00:00',b'0.0',b'4.2',b'',b'',b'',b'',b'173',b'1',b'',b'',b'',b'',b'732.6',b'2684.6',b'08.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.7',b'L'
