b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'12',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'14:00:00',b'0',b'24.6',b'',b'',b'99',b'',b'291',b'2',b'',b'',b'',b'',b'972.9',b'1006.1',b'08.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'13',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'15:00:00',b'0',b'24.0',b'',b'',b'99',b'',b'243',b'1',b'',b'',b'',b'',b'974.0',b'1007.3',b'08.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'14',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'16:00:00',b'0',b'23.9',b'',b'',b'99',b'',b'150',b'1',b'',b'',b'',b'',b'974.7',b'1008.0',b'08.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'15',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'17:00:00',b'0',b'23.6',b'',b'',b'99',b'',b'294',b'3',b'',b'',b'',b'',b'974.0',b'1007.3',b'08.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'16',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'18:00:00',b'0',b'23.5',b'',b'',b'99',b'',b'142',b'1',b'',b'',b'',b'',b'973.7',b'1007.0',b'08.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'17',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'19:00:00',b'0',b'23.2',b'',b'',b'99',b'',b'264',b'1',b'',b'',b'',b'',b'973.3',b'1006.7',b'08.08',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'18',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'20:00:00',b'0',b'23.1',b'',b'',b'99',b'',b'259',b'1',b'',b'',b'',b'',b'972.7',b'1006.0',b'08.08',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'19',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-01',b'21:00:00',b'0',b'23.0',b'',b'',b'99',b'',b'273',b'1',b'',b'',b'',b'',b'972.6',b'1006.0',b'00.00',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'20',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'04:00:00',b'0',b'29.8',b'',b'',b'92',b'',b'292',b'4',b'',b'',b'',b'',b'973.9',b'1006.5',b'02.39',b'',b'15',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'21',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'05:00:00',b'0',b'32.4',b'',b'',b'58',b'',b'225',b'5',b'',b'',b'',b'',b'973.5',b'1005.8',b'03.39',b'',b'18',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'22',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'06:00:00',b'0',b'32.4',b'',b'',b'58',b'',b'197',b'6',b'',b'',b'',b'',b'972.7',b'1005.0',b'04.39',b'',b'19',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'23',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'07:00:00',b'0',b'32.7',b'',b'',b'54',b'',b'186',b'6',b'',b'',b'',b'',b'971.6',b'1003.8',b'05.39',b'',b'19',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'24',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'08:00:00',b'0',b'32.9',b'',b'',b'52',b'',b'231',b'7',b'',b'',b'',b'',b'971.5',b'1003.7',b'06.38',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'25',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'09:00:00',b'0',b'33.6',b'',b'',b'48',b'',b'238',b'4',b'',b'',b'',b'',b'970.6',b'1002.7',b'07.38',b'',b'18',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'26',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'10:00:00',b'0',b'33.4',b'',b'',b'47',b'',b'243',b'5',b'',b'',b'',b'',b'970.0',b'1002.1',b'08.38',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'27',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'11:00:00',b'0',b'32.3',b'',b'',b'46',b'',b'200',b'5',b'',b'',b'',b'',b'969.6',b'1001.8',b'09.10',b'',b'18',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'28',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'13:00:00',b'0',b'28.5',b'',b'',b'61',b'',b'284',b'3',b'',b'',b'',b'',b'970.1',b'1002.7',b'09.10',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'29',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'14:00:00',b'0',b'24.7',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'971.0',b'1004.1',b'09.10',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'30',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'15:00:00',b'0',b'23.4',b'',b'',b'99',b'',b'330',b'1',b'',b'',b'',b'',b'972.1',b'1005.4',b'09.10',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'31',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'16:00:00',b'0',b'22.8',b'',b'',b'99',b'',b'306',b'1',b'',b'',b'',b'',b'972.8',b'1006.2',b'09.10',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'32',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'17:00:00',b'0',b'22.1',b'',b'',b'99',b'',b'137',b'1',b'',b'',b'',b'',b'972.6',b'1006.1',b'09.10',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'33',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'18:00:00',b'0',b'21.6',b'',b'',b'99',b'',b'305',b'2',b'',b'',b'',b'',b'972.3',b'1005.8',b'09.10',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'34',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'19:00:00',b'0',b'21.6',b'',b'',b'99',b'',b'178',b'1',b'',b'',b'',b'',b'972.0',b'1005.5',b'09.10',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'35',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'20:00:00',b'0',b'22.0',b'',b'',b'99',b'',b'133',b'2',b'',b'',b'',b'',b'971.9',b'1005.3',b'09.10',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'36',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-02',b'21:00:00',b'0',b'22.0',b'',b'',b'99',b'',b'242',b'1',b'',b'',b'',b'',b'972.2',b'1005.7',b'00.00',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'37',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'04:00:00',b'0',b'27.4',b'',b'',b'99',b'',b'263',b'3',b'',b'',b'',b'',b'974.7',b'1007.6',b'01.33',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'38',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'05:00:00',b'0',b'28.1',b'',b'',b'99',b'',b'302',b'2',b'',b'',b'',b'',b'974.4',b'1007.2',b'02.33',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'39',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'06:00:00',b'0',b'28.2',b'',b'',b'99',b'',b'178',b'4',b'',b'',b'',b'',b'973.8',b'1006.6',b'03.33',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'40',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'07:00:00',b'0',b'30.0',b'',b'',b'94',b'',b'234',b'3',b'',b'',b'',b'',b'973.1',b'1005.7',b'04.33',b'',b'20',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'41',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'08:00:00',b'0',b'30.2',b'',b'',b'77',b'',b'300',b'5',b'',b'',b'',b'',b'971.5',b'1004.0',b'05.33',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'15.0',b'L'
b'42',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'09:00:00',b'0',b'30.2',b'',b'',b'76',b'',b'226',b'4',b'',b'',b'',b'',b'971.1',b'1003.6',b'06.22',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'43',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'10:00:00',b'0',b'28.2',b'',b'',b'90',b'',b'278',b'5',b'',b'',b'',b'',b'970.5',b'1003.2',b'06.32',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'44',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'11:00:00',b'0',b'27.4',b'',b'',b'99',b'',b'122',b'1',b'',b'',b'',b'',b'970.3',b'1003.1',b'06.46',b'',b'15',b'',b'',b'',b'',b'',b'',b'',b'',b'13.6',b'L'
b'45',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'12:00:00',b'0',b'27.2',b'',b'31.3',b'99',b'',b'326',b'3',b'',b'',b'',b'',b'971.1',b'1003.9',b'07.09',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'13.4',b'L'
b'46',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'13:00:00',b'0',b'26.1',b'',b'',b'99',b'',b'215',b'1',b'',b'',b'',b'',b'971.8',b'1004.8',b'07.09',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'12.7',b'L'
b'47',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'14:00:00',b'0',b'24.9',b'',b'',b'99',b'',b'186',b'1',b'',b'',b'',b'',b'972.9',b'1006.0',b'07.09',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'48',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'15:00:00',b'0',b'24.4',b'',b'',b'99',b'',b'023',b'2',b'',b'',b'',b'',b'972.8',b'1006.0',b'07.09',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'49',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'16:00:00',b'0',b'23.9',b'',b'',b'99',b'',b'285',b'2',b'',b'',b'',b'',b'973.4',b'1006.7',b'07.09',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'50',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'17:00:00',b'0',b'23.6',b'',b'',b'99',b'',b'293',b'2',b'',b'',b'',b'',b'973.6',b'1006.9',b'07.09',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'51',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'18:00:00',b'0',b'23.4',b'',b'',b'99',b'',b'126',b'1',b'',b'',b'',b'',b'973.7',b'1007.0',b'07.09',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'52',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'20:00:00',b'0',b'23.2',b'',b'',b'99',b'',b'310',b'2',b'',b'',b'',b'',b'972.2',b'1005.5',b'07.09',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'53',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-03',b'21:00:00',b'0',b'23.2',b'',b'',b'99',b'',b'108',b'1',b'',b'',b'',b'',b'972.0',b'1005.3',b'00.00',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'54',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'00:00:00',b'0',b'23.3',b'',b'',b'99',b'',b'135',b'1',b'',b'',b'',b'',b'972.6',b'1005.9',b'00.00',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'55',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'03:00:00',b'0',b'25.7',b'',b'',b'99',b'',b'299',b'3',b'',b'',b'',b'',b'973.9',b'1007.0',b'01.25',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'56',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'04:00:00',b'0',b'26.8',b'',b'',b'99',b'',b'302',b'5',b'',b'',b'',b'',b'973.9',b'1006.9',b'02.14',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'57',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'05:00:00',b'0',b'27.0',b'',b'',b'99',b'',b'285',b'4',b'',b'',b'',b'',b'973.8',b'1006.7',b'03.14',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'58',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'06:00:00',b'0',b'28.2',b'',b'',b'99',b'',b'306',b'4',b'',b'',b'',b'',b'972.9',b'1005.7',b'04.14',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'59',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'07:00:00',b'0',b'28.7',b'',b'',b'99',b'',b'274',b'4',b'',b'',b'',b'',b'971.9',b'1004.6',b'05.14',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'60',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'08:00:00',b'0',b'27.6',b'',b'',b'99',b'',b'341',b'5',b'',b'',b'',b'',b'971.4',b'1004.2',b'06.14',b'',b'15',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'61',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'09:00:00',b'0',b'28.3',b'',b'',b'99',b'',b'171',b'2',b'',b'',b'',b'',b'970.9',b'1003.6',b'07.14',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'62',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'10:00:00',b'0',b'29.5',b'',b'',b'82',b'',b'234',b'1',b'',b'',b'',b'',b'970.0',b'1002.5',b'08.14',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'63',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'11:00:00',b'0',b'27.8',b'',b'',b'99',b'',b'326',b'2',b'',b'',b'',b'',b'970.4',b'1003.1',b'08.58',b'',b'14',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'64',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'12:00:00',b'0',b'26.6',b'',b'30.0',b'99',b'',b'313',b'4',b'',b'',b'',b'',b'971.2',b'1004.1',b'09.08',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'13.3',b'L'
b'65',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'14:00:00',b'0',b'24.9',b'',b'',b'99',b'',b'282',b'4',b'',b'',b'',b'',b'973.0',b'1006.2',b'09.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'66',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'15:00:00',b'0',b'24.4',b'',b'',b'99',b'',b'160',b'1',b'',b'',b'',b'',b'973.7',b'1006.9',b'09.08',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'67',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'16:00:00',b'0',b'24.0',b'',b'',b'99',b'',b'278',b'1',b'',b'',b'',b'',b'973.6',b'1006.9',b'09.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'68',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'17:00:00',b'0',b'23.5',b'',b'',b'99',b'',b'243',b'1',b'',b'',b'',b'',b'973.6',b'1006.9',b'09.08',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'69',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'18:00:00',b'0',b'23.5',b'',b'',b'99',b'',b'295',b'2',b'',b'',b'',b'',b'973.8',b'1007.1',b'09.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'70',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'19:00:00',b'0',b'23.3',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'973.4',b'1006.7',b'09.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'71',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'20:00:00',b'0',b'23.3',b'',b'',b'99',b'',b'275',b'3',b'',b'',b'',b'',b'972.7',b'1006.0',b'09.08',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'72',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'21:00:00',b'0',b'23.2',b'',b'',b'99',b'',b'292',b'2',b'',b'',b'',b'',b'972.3',b'1005.6',b'00.00',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'73',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-04',b'23:00:00',b'0',b'23.2',b'',b'',b'99',b'',b'293',b'2',b'',b'',b'',b'',b'972.1',b'1005.4',b'00.00',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'74',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'01:00:00',b'0',b'24.0',b'',b'',b'99',b'',b'287',b'1',b'',b'',b'',b'',b'973.4',b'1006.7',b'00.00',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'12.8',b'L'
b'75',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'04:00:00',b'0',b'29.6',b'',b'',b'99',b'',b'319',b'5',b'',b'',b'',b'',b'973.4',b'1006.0',b'02.39',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'76',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'05:00:00',b'0',b'30.0',b'',b'',b'97',b'',b'282',b'6',b'',b'',b'',b'',b'973.0',b'1005.6',b'03.39',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'77',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'06:00:00',b'0',b'30.4',b'',b'',b'88',b'',b'315',b'6',b'',b'',b'',b'',b'972.4',b'1004.9',b'04.39',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'78',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'07:00:00',b'0',b'30.5',b'',b'',b'83',b'',b'338',b'4',b'',b'',b'',b'',b'971.3',b'1003.8',b'05.39',b'52.8',b'17',b'',b'',b'',b'',b'',b'',b'',b'',b'14.9',b'L'
b'79',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'08:00:00',b'0',b'30.2',b'',b'',b'86',b'',b'308',b'5',b'',b'',b'',b'',b'970.5',b'1003.0',b'06.39',b'',b'16',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'80',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'09:00:00',b'0',b'27.4',b'',b'',b'99',b'',b'300',b'7',b'',b'',b'',b'',b'970.3',b'1003.1',b'07.09',b'',b'11',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'81',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'10:00:00',b'2',b'25.4',b'',b'',b'99',b'',b'015',b'6',b'',b'',b'',b'',b'969.9',b'1002.9',b'07.09',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.8',b'L'
b'82',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'11:00:00',b'2',b'26.3',b'',b'',b'99',b'',b'251',b'2',b'',b'',b'',b'',b'970.3',b'1003.2',b'07.52',b'',b'10',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'83',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'12:00:00',b'2',b'25.3',b'',b'31.0',b'99',b'',b'289',b'3',b'',b'',b'',b'',b'970.8',b'1003.8',b'07.52',b'',b'9',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'84',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'13:00:00',b'2',b'24.8',b'',b'',b'99',b'',b'266',b'3',b'',b'',b'',b'',b'971.3',b'1004.4',b'07.52',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'U'
b'85',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'14:00:00',b'2',b'24.7',b'',b'',b'99',b'',b'187',b'1',b'',b'',b'',b'',b'971.5',b'1004.6',b'07.52',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'86',b'DIMAPUR',b'JHARNAPANI_AMFU',b'2020-06-05',b'15:00:00',b'2',b'24.3',b'',b'',b'99',b'',b'282',b'2',b'',b'',b'',b'',b'971.8',b'1005.0',b'07.52',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
