b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'37',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'02:00:00',b'0.0',b'8.2',b'',b'',b'83',b'',b'359',b'0',b'',b'',b'',b'',b'910.0',b'1342.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'38',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'03:00:00',b'0.0',b'11.0',b'',b'',b'74',b'',b'359',b'0',b'',b'',b'',b'',b'910.6',b'1325.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'39',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'04:00:00',b'0.0',b'15.2',b'',b'',b'61',b'',b'359',b'0',b'',b'',b'',b'',b'911.0',b'1298.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'40',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'05:00:00',b'0.0',b'16.6',b'',b'',b'58',b'',b'359',b'0',b'',b'',b'',b'',b'910.8',b'1289.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'41',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'06:00:00',b'0.0',b'17.7',b'',b'',b'55',b'',b'359',b'0',b'',b'',b'',b'',b'909.9',b'1280.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'42',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'07:00:00',b'0.0',b'17.9',b'',b'',b'51',b'',b'359',b'0',b'',b'',b'',b'',b'909.2',b'1278.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'43',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'08:00:00',b'0.0',b'17.5',b'',b'',b'51',b'',b'359',b'0',b'',b'',b'',b'',b'908.6',b'1280.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'44',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'09:00:00',b'0.0',b'17.0',b'',b'',b'53',b'',b'359',b'0',b'',b'',b'',b'',b'908.2',b'1283.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'45',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'11:00:00',b'0.0',b'14.4',b'',b'',b'65',b'',b'359',b'0',b'',b'',b'',b'',b'908.1',b'1300.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.3',b'L'
b'46',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'12:00:00',b'0.0',b'12.7',b'',b'18.2',b'69',b'',b'359',b'0',b'',b'',b'',b'',b'908.1',b'1311.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'47',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'13:00:00',b'0.0',b'10.9',b'',b'',b'75',b'',b'359',b'0',b'',b'',b'',b'',b'908.7',b'1324.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'48',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'14:00:00',b'0.0',b'10.3',b'',b'',b'75',b'',b'359',b'0',b'',b'',b'',b'',b'909.0',b'1328.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'49',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'15:00:00',b'0.0',b'9.9',b'',b'',b'73',b'',b'359',b'0',b'',b'',b'',b'',b'909.5',b'1331.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'50',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'16:00:00',b'0.0',b'9.9',b'',b'',b'68',b'',b'359',b'0',b'',b'',b'',b'',b'909.9',b'1331.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'51',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'17:00:00',b'0.0',b'9.6',b'',b'',b'64',b'',b'359',b'0',b'',b'',b'',b'',b'909.9',b'1333.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'52',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-03',b'18:00:00',b'0.0',b'8.8',b'',b'',b'70',b'',b'359',b'0',b'',b'',b'',b'',b'909.8',b'1338.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'53',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'01:00:00',b'0.0',b'7.6',b'',b'',b'87',b'',b'359',b'0',b'',b'',b'',b'',b'909.9',b'1346.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'54',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'02:00:00',b'0.0',b'8.5',b'',b'',b'86',b'',b'359',b'0',b'',b'',b'',b'',b'910.9',b'1341.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'55',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'03:00:00',b'0.0',b'11.6',b'',b'',b'73',b'',b'359',b'0',b'',b'',b'',b'',b'911.5',b'1322.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'56',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'04:00:00',b'0.0',b'15.7',b'',b'',b'64',b'',b'359',b'0',b'',b'',b'',b'',b'911.9',b'1296.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'57',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'05:00:00',b'0.0',b'17.1',b'',b'',b'59',b'',b'359',b'0',b'',b'',b'',b'',b'911.5',b'1286.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'58',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'06:00:00',b'0.0',b'18.4',b'',b'',b'57',b'',b'359',b'0',b'',b'',b'',b'',b'910.5',b'1277.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'59',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'07:00:00',b'0.0',b'19.2',b'',b'',b'47',b'',b'359',b'0',b'',b'',b'',b'',b'909.3',b'1270.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'60',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'09:00:00',b'0.0',b'18.4',b'',b'',b'45',b'',b'359',b'0',b'',b'',b'',b'',b'908.1',b'1273.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'61',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'10:00:00',b'0.0',b'17.4',b'',b'',b'51',b'',b'359',b'0',b'',b'',b'',b'',b'908.2',b'1280.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'62',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'11:00:00',b'0.0',b'14.9',b'',b'',b'56',b'',b'359',b'0',b'',b'',b'',b'',b'908.3',b'1297.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.3',b'L'
b'63',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'12:00:00',b'0.0',b'12.7',b'',b'19.3',b'68',b'',b'359',b'0',b'',b'',b'',b'',b'908.4',b'1311.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'64',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'13:00:00',b'0.0',b'11.4',b'',b'',b'74',b'',b'359',b'0',b'',b'',b'',b'',b'908.6',b'1320.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'65',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'14:00:00',b'0.0',b'11.7',b'',b'',b'77',b'',b'359',b'0',b'',b'',b'',b'',b'909.0',b'1319.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'66',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'15:00:00',b'0.0',b'10.5',b'',b'',b'85',b'',b'359',b'0',b'',b'',b'',b'',b'909.5',b'1327.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'67',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'16:00:00',b'0.0',b'10.3',b'',b'',b'84',b'',b'359',b'0',b'',b'',b'',b'',b'909.9',b'1329.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'68',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'17:00:00',b'0.0',b'9.8',b'',b'',b'85',b'',b'359',b'0',b'',b'',b'',b'',b'910.1',b'1332.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'69',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'18:00:00',b'0.0',b'9.4',b'',b'',b'80',b'',b'359',b'0',b'',b'',b'',b'',b'909.6',b'1334.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'70',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-04',b'23:00:00',b'0.0',b'7.3',b'',b'',b'93',b'',b'359',b'0',b'',b'',b'',b'',b'908.4',b'1347.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'71',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'01:00:00',b'0.0',b'7.7',b'',b'',b'89',b'',b'359',b'0',b'',b'',b'',b'',b'909.5',b'1345.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'72',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'02:00:00',b'0.0',b'9.4',b'',b'',b'87',b'',b'359',b'0',b'',b'',b'',b'',b'910.2',b'1335.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'73',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'03:00:00',b'0.0',b'11.6',b'',b'',b'77',b'',b'359',b'0',b'',b'',b'',b'',b'910.6',b'1321.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.4',b'L'
b'74',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'04:00:00',b'0.0',b'14.8',b'',b'',b'66',b'',b'359',b'0',b'',b'',b'',b'',b'910.9',b'1300.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'75',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'05:00:00',b'0.0',b'14.6',b'',b'',b'64',b'',b'359',b'0',b'',b'',b'',b'',b'910.9',b'1302.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'76',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'06:00:00',b'0.0',b'18.5',b'',b'',b'52',b'',b'359',b'0',b'',b'',b'',b'',b'910.2',b'1275.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'77',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'07:00:00',b'0.0',b'18.3',b'',b'',b'49',b'',b'359',b'0',b'',b'',b'',b'',b'909.1',b'1275.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'78',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'08:00:00',b'0.0',b'20.1',b'',b'',b'45',b'',b'359',b'0',b'',b'',b'',b'',b'908.1',b'1262.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'79',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'09:00:00',b'0.0',b'18.0',b'',b'',b'49',b'',b'359',b'0',b'',b'',b'',b'',b'907.5',b'1275.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'80',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'10:00:00',b'0.0',b'15.7',b'',b'',b'58',b'',b'359',b'0',b'',b'',b'',b'',b'907.1',b'1290.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.7',b'L'
b'81',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'11:00:00',b'0.0',b'14.5',b'',b'',b'63',b'',b'359',b'0',b'',b'',b'',b'',b'907.0',b'1298.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.3',b'L'
b'82',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'12:00:00',b'0.0',b'13.2',b'',b'20.2',b'68',b'',b'359',b'0',b'',b'',b'',b'',b'907.2',b'1307.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'83',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'13:00:00',b'0.0',b'12.4',b'',b'',b'72',b'',b'359',b'0',b'',b'',b'',b'',b'907.4',b'1313.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'84',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'14:00:00',b'0.0',b'12.4',b'',b'',b'72',b'',b'359',b'0',b'',b'',b'',b'',b'907.9',b'1313.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'85',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'15:00:00',b'0.0',b'10.9',b'',b'',b'78',b'',b'359',b'0',b'',b'',b'',b'',b'908.1',b'1323.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'86',b'SOUTH_SIKKIM',b'NAMCHI',b'2021-02-05',b'16:00:00',b'0.0',b'9.9',b'',b'',b'78',b'',b'359',b'0',b'',b'',b'',b'',b'908.2',b'1330.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
