b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'21',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'03:00:00',b'',b'12.4',b'',b'',b'1',b'',b'359',b'0',b'',b'',b'',b'',b'1013.6',b'1025.0',b'00.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'22',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'04:00:00',b'174.0',b'12.0',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1013.6',b'1025.1',b'01.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'23',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'05:00:00',b'186.0',b'12.6',b'',b'',b'',b'',b'135',b'1',b'',b'',b'',b'',b'1013.3',b'1024.7',b'02.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'24',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'06:00:00',b'446.0',b'15.2',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1012.6',b'1023.9',b'03.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'25',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'07:00:00',b'448.0',b'18.3',b'',b'',b'',b'',b'245',b'1',b'',b'',b'',b'',b'1011.4',b'1022.6',b'04.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'26',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'08:00:00',b'450.0',b'21.8',b'',b'',b'',b'',b'303',b'1',b'',b'',b'',b'',b'1010.2',b'1021.2',b'05.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'27',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'09:00:00',b'535.0',b'25.4',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1009.3',b'1020.2',b'06.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'28',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'10:00:00',b'598.0',b'26.7',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1008.9',b'1019.7',b'07.41',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'29',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'11:00:00',b'87.0',b'26.1',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1008.8',b'1019.7',b'07.50',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'30',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'12:00:00',b'261.0',b'23.8',b'',b'27.1',b'1',b'',b'359',b'0',b'',b'',b'',b'',b'1009.1',b'1020.0',b'07.50',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'31',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'13:00:00',b'421.0',b'22.7',b'',b'',b'1',b'',b'359',b'0',b'',b'',b'',b'',b'1009.9',b'1020.9',b'07.50',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'32',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'14:00:00',b'701.0',b'22.2',b'',b'',b'',b'',b'013',b'2',b'',b'',b'',b'',b'1010.9',b'1021.9',b'07.50',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'33',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'15:00:00',b'726.0',b'21.4',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1011.6',b'1022.7',b'07.50',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'34',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'16:00:00',b'496.0',b'20.7',b'',b'',b'',b'',b'011',b'1',b'',b'',b'',b'',b'1012.1',b'1023.2',b'07.50',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'35',b'SUNSARI',b'JHUMKA',b'2021-11-02',b'18:00:00',b'752.0',b'19.5',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1011.8',b'1022.9',b'07.50',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'36',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'02:00:00',b'9.0',b'17.1',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1011.7',b'1022.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.7',b'L'
b'37',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'03:00:00',b'12.0',b'16.7',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1012.5',b'1023.8',b'00.26',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'38',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'04:00:00',b'12.0',b'17.9',b'',b'',b'1',b'',b'218',b'1',b'',b'',b'',b'',b'1012.5',b'1023.7',b'00.28',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'39',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'05:00:00',b'19.0',b'19.3',b'',b'',b'1',b'',b'205',b'1',b'',b'',b'',b'',b'1011.8',b'1022.9',b'01.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'40',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'06:00:00',b'19.0',b'21.4',b'',b'',b'',b'',b'227',b'1',b'',b'',b'',b'',b'1010.6',b'1021.7',b'02.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'41',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'07:00:00',b'79.0',b'24.9',b'',b'',b'',b'',b'175',b'1',b'',b'',b'',b'',b'1009.2',b'1020.1',b'03.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'42',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'08:00:00',b'132.0',b'27.6',b'',b'',b'',b'',b'233',b'1',b'',b'',b'',b'',b'1008.3',b'1019.1',b'04.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'43',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'09:00:00',b'135.0',b'29.2',b'',b'',b'',b'',b'213',b'2',b'',b'',b'',b'',b'1007.5',b'1018.2',b'05.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'44',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'10:00:00',b'135.0',b'29.5',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.1',b'1017.8',b'06.06',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'45',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'11:00:00',b'227.0',b'27.1',b'',b'',b'1',b'',b'359',b'0',b'',b'',b'',b'',b'1006.9',b'1017.7',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'46',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'12:00:00',b'390.0',b'27.2',b'',b'29.9',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.0',b'1017.8',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'47',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'13:00:00',b'393.0',b'25.2',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.5',b'1018.4',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'48',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'14:00:00',b'547.0',b'23.6',b'',b'',b'2',b'',b'359',b'0',b'',b'',b'',b'',b'1008.5',b'1019.4',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'49',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'15:00:00',b'',b'23.5',b'',b'',b'2',b'',b'359',b'0',b'',b'',b'',b'',b'1009.1',b'1020.1',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'50',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'16:00:00',b'',b'26.1',b'',b'',b'4',b'',b'331',b'1',b'',b'',b'',b'',b'1009.3',b'1020.2',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'51',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'17:00:00',b'',b'21.5',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1009.5',b'1020.5',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'52',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'18:00:00',b'359.0',b'21.2',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1009.1',b'1020.1',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'53',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'20:00:00',b'569.0',b'18.7',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1008.6',b'1019.7',b'06.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'54',b'SUNSARI',b'JHUMKA',b'2021-11-03',b'21:00:00',b'701.0',b'17.5',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1008.3',b'1019.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'55',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'02:00:00',b'',b'17.9',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1010.3',b'1021.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.6',b'L'
b'56',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'03:00:00',b'',b'19.8',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1011.2',b'1022.3',b'00.14',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'57',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'04:00:00',b'2.0',b'20.8',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1011.4',b'1022.5',b'00.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'58',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'05:00:00',b'16.0',b'23.0',b'',b'',b'',b'',b'140',b'1',b'',b'',b'',b'',b'1011.0',b'1022.0',b'01.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'59',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'06:00:00',b'17.0',b'25.4',b'',b'',b'',b'',b'178',b'1',b'',b'',b'',b'',b'1010.0',b'1020.9',b'02.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'60',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'07:00:00',b'17.0',b'27.9',b'',b'',b'',b'',b'221',b'2',b'',b'',b'',b'',b'1008.7',b'1019.5',b'03.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'61',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'08:00:00',b'17.0',b'29.8',b'',b'',b'',b'',b'222',b'2',b'',b'',b'',b'',b'1007.7',b'1018.4',b'04.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'62',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'09:00:00',b'17.0',b'30.6',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.1',b'1017.8',b'05.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'63',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'10:00:00',b'19.0',b'29.6',b'',b'',b'',b'',b'292',b'1',b'',b'',b'',b'',b'1006.8',b'1017.5',b'06.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'64',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'11:00:00',b'20.0',b'27.3',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1006.9',b'1017.7',b'07.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'65',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'12:00:00',b'25.0',b'25.4',b'',b'30.7',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.2',b'1018.1',b'07.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'66',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'13:00:00',b'25.0',b'24.2',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1008.1',b'1019.0',b'07.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'67',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'14:00:00',b'108.0',b'23.3',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1008.7',b'1019.7',b'07.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'68',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'15:00:00',b'121.0',b'21.4',b'',b'',b'',b'',b'026',b'1',b'',b'',b'',b'',b'1009.1',b'1020.1',b'07.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'69',b'SUNSARI',b'JHUMKA',b'2021-11-04',b'23:00:00',b'346.0',b'16.5',b'',b'',b'',b'',b'165',b'1',b'',b'',b'',b'',b'1008.1',b'1019.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'70',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'00:00:00',b'358.0',b'15.7',b'',b'',b'',b'',b'333',b'1',b'',b'',b'',b'',b'1008.7',b'1020.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'71',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'02:00:00',b'391.0',b'17.9',b'',b'',b'',b'',b'158',b'1',b'',b'',b'',b'',b'1010.5',b'1021.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.7',b'L'
b'72',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'03:00:00',b'407.0',b'20.3',b'',b'',b'',b'',b'191',b'1',b'',b'',b'',b'',b'1011.2',b'1022.3',b'00.04',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'73',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'04:00:00',b'5.0',b'22.8',b'',b'',b'',b'',b'140',b'1',b'',b'',b'',b'',b'1011.4',b'1022.4',b'00.44',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'74',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'05:00:00',b'5.0',b'25.3',b'',b'',b'',b'',b'161',b'2',b'',b'',b'',b'',b'1010.7',b'1021.6',b'01.44',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'75',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'06:00:00',b'5.0',b'27.3',b'',b'',b'',b'',b'246',b'1',b'',b'',b'',b'',b'1009.5',b'1020.3',b'02.44',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'76',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'07:00:00',b'5.0',b'28.8',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1008.3',b'1019.1',b'03.44',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'77',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'08:00:00',b'5.0',b'29.6',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.0',b'1017.7',b'04.44',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'78',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'09:00:00',b'5.0',b'30.8',b'',b'',b'',b'',b'229',b'4',b'',b'',b'',b'',b'1006.2',b'1016.9',b'05.44',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'79',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'10:00:00',b'6.0',b'30.1',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1005.9',b'1016.6',b'06.44',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'80',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'11:00:00',b'6.0',b'27.5',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1005.9',b'1016.7',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'81',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'12:00:00',b'10.0',b'24.5',b'',b'31.3',b'',b'',b'223',b'1',b'',b'',b'',b'',b'1006.1',b'1017.0',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'82',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'13:00:00',b'10.0',b'23.0',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1006.4',b'1017.3',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'83',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'14:00:00',b'10.0',b'21.9',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.1',b'1018.1',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'84',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'15:00:00',b'16.0',b'21.1',b'',b'',b'',b'',b'034',b'1',b'',b'',b'',b'',b'1007.4',b'1018.4',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'85',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'16:00:00',b'16.0',b'20.5',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.7',b'1018.8',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'86',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'17:00:00',b'16.0',b'19.7',b'',b'',b'',b'',b'033',b'1',b'',b'',b'',b'',b'1007.5',b'1018.6',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.0',b'L'
b'87',b'SUNSARI',b'JHUMKA',b'2021-11-05',b'22:00:00',b'28.0',b'16.6',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1006.1',b'1017.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'88',b'SUNSARI',b'JHUMKA',b'2021-11-06',b'00:00:00',b'37.0',b'15.6',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'1007.4',b'1018.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'89',b'SUNSARI',b'JHUMKA',b'2021-11-06',b'02:00:00',b'43.0',b'17.9',b'',b'',b'',b'',b'179',b'1',b'',b'',b'',b'',b'1008.5',b'1019.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.6',b'L'
b'90',b'SUNSARI',b'JHUMKA',b'2021-11-06',b'03:00:00',b'66.0',b'20.3',b'',b'',b'',b'',b'201',b'1',b'',b'',b'',b'',b'1008.8',b'1019.9',b'00.35',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.7',b'L'
