b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'22',b'GASA',b'GASA',b'2022-02-13',b'05:00:00',b'0.0',b'6.5',b'',b'',b'',b'',b'153',b'4',b'',b'',b'',b'',b'716.7',b'2709.3',b'03.16',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'23',b'GASA',b'GASA',b'2022-02-13',b'07:00:00',b'0.0',b'8.8',b'',b'',b'',b'',b'196',b'4',b'',b'',b'',b'',b'714.7',b'2651.3',b'05.16',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'24',b'GASA',b'GASA',b'2022-02-13',b'09:00:00',b'0.0',b'8.6',b'',b'',b'',b'',b'162',b'6',b'',b'',b'',b'',b'713.2',b'2654.8',b'07.16',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'25',b'GASA',b'GASA',b'2022-02-13',b'10:00:00',b'0.0',b'8.5',b'',b'',b'',b'',b'177',b'4',b'',b'',b'',b'',b'713.1',b'2657.1',b'08.16',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'26',b'GASA',b'GASA',b'2022-02-13',b'11:00:00',b'0.0',b'7.2',b'',b'',b'',b'',b'172',b'1',b'',b'',b'',b'',b'713.4',b'2689.6',b'09.03',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'27',b'GASA',b'GASA',b'2022-02-14',b'03:00:00',b'0.0',b'3.9',b'',b'',b'',b'',b'230',b'2',b'',b'',b'',b'',b'716.9',b'2772.7',b'01.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'28',b'GASA',b'GASA',b'2022-02-14',b'04:00:00',b'0.0',b'6.0',b'',b'',b'',b'',b'163',b'3',b'',b'',b'',b'',b'717.0',b'2721.6',b'02.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'29',b'GASA',b'GASA',b'2022-02-14',b'05:00:00',b'0.0',b'5.8',b'',b'',b'',b'',b'184',b'6',b'',b'',b'',b'',b'716.9',b'2726.4',b'03.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'30',b'GASA',b'GASA',b'2022-02-14',b'06:00:00',b'0.0',b'7.2',b'',b'',b'',b'',b'166',b'5',b'',b'',b'',b'',b'716.2',b'2691.8',b'04.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'31',b'GASA',b'GASA',b'2022-02-15',b'04:00:00',b'0.0',b'4.5',b'',b'',b'',b'',b'241',b'4',b'',b'',b'',b'',b'717.4',b'2758.3',b'02.15',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'32',b'GASA',b'GASA',b'2022-02-15',b'05:00:00',b'0.0',b'5.2',b'',b'',b'',b'',b'212',b'4',b'',b'',b'',b'',b'716.9',b'2741.0',b'03.15',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'33',b'GASA',b'GASA',b'2022-02-15',b'06:00:00',b'0.0',b'6.2',b'',b'',b'',b'',b'225',b'3',b'',b'',b'',b'',b'716.0',b'2716.1',b'04.15',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'34',b'GASA',b'GASA',b'2022-02-15',b'08:00:00',b'0.0',b'6.1',b'',b'',b'',b'',b'217',b'4',b'',b'',b'',b'',b'713.9',b'2717.1',b'06.15',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'35',b'GASA',b'GASA',b'2022-02-16',b'04:00:00',b'0.0',b'4.6',b'',b'',b'',b'',b'148',b'5',b'',b'',b'',b'',b'714.2',b'2754.3',b'02.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'36',b'GASA',b'GASA',b'2022-02-16',b'05:00:00',b'0.0',b'5.2',b'',b'',b'',b'',b'133',b'3',b'',b'',b'',b'',b'714.0',b'2739.4',b'03.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'37',b'GASA',b'GASA',b'2022-02-16',b'06:00:00',b'0.0',b'7.5',b'',b'',b'',b'',b'178',b'7',b'',b'',b'',b'',b'713.1',b'2681.9',b'04.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'38',b'GASA',b'GASA',b'2022-02-16',b'07:00:00',b'0.0',b'7.0',b'',b'',b'',b'',b'193',b'8',b'',b'',b'',b'',b'712.0',b'2693.4',b'05.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'39',b'GASA',b'GASA',b'2022-02-16',b'08:00:00',b'0.0',b'8.4',b'',b'',b'',b'',b'169',b'8',b'',b'',b'',b'',b'710.8',b'2657.5',b'06.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'40',b'GASA',b'GASA',b'2022-02-16',b'09:00:00',b'0.0',b'8.0',b'',b'',b'',b'',b'160',b'8',b'',b'',b'',b'',b'710.1',b'2666.8',b'07.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'41',b'GASA',b'GASA',b'2022-02-16',b'10:00:00',b'0.0',b'6.9',b'',b'',b'',b'',b'183',b'4',b'',b'',b'',b'',b'709.9',b'2694.3',b'08.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'42',b'GASA',b'GASA',b'2022-02-16',b'11:00:00',b'0.0',b'4.8',b'',b'',b'',b'',b'096',b'17',b'',b'',b'',b'',b'710.1',b'2747.2',b'08.43',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'43',b'GASA',b'GASA',b'2022-02-17',b'06:00:00',b'1.0',b'3.6',b'',b'',b'',b'',b'158',b'3',b'',b'',b'',b'',b'713.9',b'2778.8',b'01.16',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'44',b'GASA',b'GASA',b'2022-02-17',b'07:00:00',b'1.0',b'6.9',b'',b'',b'',b'',b'178',b'4',b'',b'',b'',b'',b'712.8',b'2696.5',b'02.40',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'45',b'GASA',b'GASA',b'2022-02-17',b'08:00:00',b'1.0',b'4.7',b'',b'',b'',b'',b'158',b'6',b'',b'',b'',b'',b'712.2',b'2750.8',b'03.40',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'46',b'GASA',b'GASA',b'2022-02-17',b'12:00:00',b'1.0',b'2.6',b'',b'',b'',b'',b'368',b'3',b'',b'',b'',b'',b'712.0',b'2802.9',b'06.21',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'47',b'GASA',b'GASA',b'2022-02-18',b'03:00:00',b'1.0',b'1.9',b'',b'',b'',b'',b'141',b'1',b'',b'',b'',b'',b'716.0',b'2821.2',b'00.51',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'48',b'GASA',b'GASA',b'2022-02-18',b'06:00:00',b'0.0',b'2.1',b'',b'',b'',b'',b'239',b'2',b'',b'',b'',b'',b'715.9',b'2816.3',b'03.51',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'49',b'GASA',b'GASA',b'2022-02-19',b'05:00:00',b'2.0',b'5.9',b'',b'',b'',b'',b'157',b'5',b'',b'',b'',b'',b'714.6',b'2722.5',b'02.23',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'50',b'GASA',b'GASA',b'2022-02-19',b'06:00:00',b'2.0',b'6.7',b'',b'',b'',b'',b'215',b'4',b'',b'',b'',b'',b'713.6',b'2702.1',b'03.23',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'51',b'GASA',b'GASA',b'2022-02-19',b'07:00:00',b'2.0',b'8.3',b'',b'',b'',b'',b'180',b'7',b'',b'',b'',b'',b'712.5',b'2661.5',b'04.23',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'52',b'GASA',b'GASA',b'2022-02-21',b'06:00:00',b'5.0',b'1.2',b'',b'',b'',b'',b'157',b'5',b'',b'',b'',b'',b'710.4',b'2837.6',b'00.58',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'53',b'GASA',b'GASA',b'2022-02-21',b'07:00:00',b'8.0',b'0.8',b'',b'',b'',b'',b'266',b'2',b'',b'',b'',b'',b'709.8',b'2847.5',b'01.58',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'54',b'GASA',b'GASA',b'2022-02-22',b'02:00:00',b'13.0',b'1.2',b'',b'',b'',b'',b'207',b'3',b'',b'',b'',b'',b'716.1',b'2838.3',b'00.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'55',b'GASA',b'GASA',b'2022-02-22',b'04:00:00',b'1.0',b'4.1',b'',b'',b'',b'',b'169',b'2',b'',b'',b'',b'',b'716.3',b'2767.6',b'02.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'56',b'GASA',b'GASA',b'2022-02-22',b'05:00:00',b'1.0',b'3.2',b'',b'',b'',b'',b'208',b'6',b'',b'',b'',b'',b'716.3',b'2789.5',b'03.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'57',b'GASA',b'GASA',b'2022-02-22',b'06:00:00',b'1.0',b'5.3',b'',b'',b'',b'',b'193',b'5',b'',b'',b'',b'',b'716.1',b'2738.1',b'04.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'58',b'GASA',b'GASA',b'2022-02-22',b'07:00:00',b'1.0',b'5.5',b'',b'',b'',b'',b'125',b'4',b'',b'',b'',b'',b'715.4',b'2732.8',b'05.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'59',b'GASA',b'GASA',b'2022-02-22',b'08:00:00',b'1.0',b'8.2',b'',b'',b'',b'',b'161',b'5',b'',b'',b'',b'',b'714.9',b'2666.2',b'06.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'60',b'GASA',b'GASA',b'2022-02-22',b'10:00:00',b'1.0',b'5.3',b'',b'',b'',b'',b'215',b'4',b'',b'',b'',b'',b'715.2',b'2737.6',b'08.25',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'61',b'GASA',b'GASA',b'2022-02-23',b'04:00:00',b'0.0',b'3.8',b'',b'',b'',b'',b'157',b'4',b'',b'',b'',b'',b'719.3',b'2776.1',b'02.27',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'62',b'GASA',b'GASA',b'2022-02-23',b'06:00:00',b'0.0',b'5.7',b'',b'',b'',b'',b'211',b'3',b'',b'',b'',b'',b'719.0',b'2730.2',b'04.27',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'63',b'GASA',b'GASA',b'2022-02-23',b'08:00:00',b'0.0',b'6.0',b'',b'',b'',b'',b'121',b'4',b'',b'',b'',b'',b'717.0',b'2721.6',b'04.59',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'64',b'GASA',b'GASA',b'2022-02-24',b'04:00:00',b'0.0',b'5.4',b'',b'',b'',b'',b'212',b'4',b'',b'',b'',b'',b'720.3',b'2738.2',b'01.42',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'65',b'GASA',b'GASA',b'2022-02-26',b'04:00:00',b'1.0',b'4.5',b'',b'',b'',b'',b'127',b'4',b'',b'',b'',b'',b'721.3',b'2760.3',b'01.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'66',b'GASA',b'GASA',b'2022-02-26',b'05:00:00',b'2.0',b'6.1',b'',b'',b'',b'',b'189',b'6',b'',b'',b'',b'',b'720.9',b'2721.8',b'02.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'67',b'GASA',b'GASA',b'2022-02-26',b'07:00:00',b'2.0',b'9.4',b'',b'',b'',b'',b'159',b'7',b'',b'',b'',b'',b'719.2',b'2641.2',b'04.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'68',b'GASA',b'GASA',b'2022-02-26',b'08:00:00',b'2.0',b'9.4',b'',b'',b'',b'',b'180',b'9',b'',b'',b'',b'',b'718.1',b'2640.0',b'05.22',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'69',b'GASA',b'GASA',b'2022-02-27',b'04:00:00',b'0.0',b'4.9',b'',b'',b'',b'',b'202',b'6',b'',b'',b'',b'',b'719.3',b'2749.6',b'02.26',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
b'70',b'GASA',b'GASA',b'2022-02-27',b'05:00:00',b'0.0',b'6.2',b'',b'',b'',b'',b'205',b'4',b'',b'',b'',b'',b'719.1',b'2718.2',b'03.26',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'71',b'GASA',b'GASA',b'2022-02-27',b'06:00:00',b'0.0',b'5.8',b'',b'',b'',b'',b'162',b'4',b'',b'',b'',b'',b'718.5',b'2727.5',b'04.26',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'72',b'GASA',b'GASA',b'2022-02-28',b'06:00:00',b'0.0',b'5.4',b'',b'',b'',b'',b'200',b'4',b'',b'',b'',b'',b'718.0',b'2736.8',b'02.57',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'U'
b'73',b'HAA',b'HAA',b'2022-02-01',b'03:00:00',b'0.0',b'1.4',b'',b'',b'',b'',b'131',b'8',b'',b'',b'',b'',b'721.3',b'2746.3',b'00.48',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.8',b'L'
b'74',b'HAA',b'HAA',b'2022-02-01',b'04:00:00',b'0.0',b'1.7',b'',b'',b'',b'',b'137',b'8',b'',b'',b'',b'',b'721.4',b'2739.2',b'01.48',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'75',b'HAA',b'HAA',b'2022-02-01',b'05:00:00',b'0.0',b'1.6',b'',b'',b'',b'',b'153',b'4',b'',b'',b'',b'',b'721.0',b'2741.5',b'02.48',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'76',b'HAA',b'HAA',b'2022-02-01',b'06:00:00',b'0.0',b'2.4',b'',b'',b'',b'',b'147',b'6',b'',b'',b'',b'',b'720.1',b'2722.1',b'03.48',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'77',b'HAA',b'HAA',b'2022-02-01',b'07:00:00',b'0.0',b'2.5',b'',b'',b'',b'',b'150',b'9',b'',b'',b'',b'',b'719.1',b'2719.5',b'04.48',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'78',b'HAA',b'HAA',b'2022-02-01',b'08:00:00',b'0.0',b'2.6',b'',b'',b'',b'',b'152',b'11',b'',b'',b'',b'',b'718.2',b'2716.8',b'05.48',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.3',b'L'
b'79',b'HAA',b'HAA',b'2022-02-01',b'09:00:00',b'0.0',b'1.9',b'',b'',b'',b'',b'153',b'12',b'',b'',b'',b'',b'717.9',b'2733.7',b'06.48',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'80',b'HAA',b'HAA',b'2022-02-01',b'10:00:00',b'0.0',b'1.9',b'',b'',b'',b'',b'140',b'10',b'',b'',b'',b'',b'717.9',b'2733.7',b'07.16',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'81',b'HAA',b'HAA',b'2022-02-01',b'11:00:00',b'0.0',b'1.8',b'',b'',b'',b'',b'139',b'8',b'',b'',b'',b'',b'717.9',b'2736.1',b'07.37',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'82',b'HAA',b'HAA',b'2022-02-01',b'12:00:00',b'0.0',b'0.7',b'',b'4.0',b'',b'',b'155',b'5',b'',b'',b'',b'',b'718.6',b'2762.8',b'07.37',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'83',b'HAA',b'HAA',b'2022-02-01',b'13:00:00',b'0.0',b'0.2',b'',b'',b'',b'',b'144',b'2',b'',b'',b'',b'',b'719.6',b'2774.9',b'07.37',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'84',b'HAA',b'HAA',b'2022-02-01',b'14:00:00',b'0.0',b'-0.1',b'',b'',b'',b'',b'140',b'1',b'',b'',b'',b'',b'720.3',b'2782.1',b'07.37',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'85',b'HAA',b'HAA',b'2022-02-01',b'16:00:00',b'0.0',b'-1.0',b'',b'',b'',b'',b'188',b'1',b'',b'',b'',b'',b'721.5',b'2803.6',b'07.37',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.7',b'L'
b'86',b'HAA',b'HAA',b'2022-02-01',b'17:00:00',b'0.0',b'-1.0',b'',b'',b'',b'',b'186',b'2',b'',b'',b'',b'',b'721.7',b'2803.5',b'07.37',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.6',b'L'
b'87',b'HAA',b'HAA',b'2022-02-03',b'04:00:00',b'0.0',b'1.4',b'',b'',b'',b'',b'247',b'1',b'',b'',b'',b'',b'726.2',b'2747.1',b'00.17',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'88',b'HAA',b'HAA',b'2022-02-03',b'09:00:00',b'0.0',b'7.3',b'',b'',b'',b'',b'137',b'14',b'',b'',b'',b'',b'722.3',b'2606.3',b'04.38',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'89',b'HAA',b'HAA',b'2022-02-03',b'10:00:00',b'0.0',b'5.0',b'',b'',b'',b'',b'181',b'7',b'',b'',b'',b'',b'722.5',b'2661.1',b'05.27',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'90',b'HAA',b'HAA',b'2022-02-03',b'11:00:00',b'0.0',b'4.3',b'',b'',b'',b'',b'141',b'11',b'',b'',b'',b'',b'722.5',b'2677.7',b'05.36',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'91',b'HAA',b'HAA',b'2022-02-03',b'12:00:00',b'0.0',b'2.9',b'',b'',b'',b'',b'152',b'7',b'',b'',b'',b'',b'723.1',b'2711.1',b'05.36',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.9',b'L'
b'92',b'HAA',b'HAA',b'2022-02-03',b'13:00:00',b'0.0',b'2.1',b'',b'',b'',b'',b'142',b'11',b'',b'',b'',b'',b'723.9',b'2730.2',b'05.36',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'93',b'HAA',b'HAA',b'2022-02-03',b'14:00:00',b'0.0',b'1.5',b'',b'',b'',b'',b'259',b'1',b'',b'',b'',b'',b'724.7',b'2744.5',b'05.36',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.8',b'L'
b'94',b'HAA',b'HAA',b'2022-02-03',b'16:00:00',b'0.0',b'-1.3',b'',b'',b'',b'',b'305',b'2',b'',b'',b'',b'',b'725.5',b'2810.1',b'05.36',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'11.7',b'L'
