b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'35',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'14:00:00',b'0.0',b'26.7',b'',b'',b'84',b'',b'208',b'2',b'',b'',b'',b'',b'1000.4',b'1009.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'36',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'15:00:00',b'0.0',b'26.3',b'',b'',b'86',b'',b'254',b'1',b'',b'',b'',b'',b'1001.0',b'1010.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'37',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'16:00:00',b'0.0',b'25.4',b'',b'',b'93',b'',b'234',b'1',b'',b'',b'',b'',b'1001.6',b'1010.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'38',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'17:00:00',b'0.0',b'25.5',b'',b'',b'92',b'',b'295',b'3',b'',b'',b'',b'',b'1001.8',b'1010.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'39',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'18:00:00',b'0.0',b'26.1',b'',b'',b'88',b'',b'294',b'4',b'',b'',b'',b'',b'1001.3',b'1010.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'40',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'19:00:00',b'0.0',b'25.8',b'',b'',b'89',b'',b'296',b'4',b'',b'',b'',b'',b'1000.3',b'1009.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'41',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'20:00:00',b'0.0',b'24.8',b'',b'',b'95',b'',b'259',b'2',b'',b'',b'',b'',b'999.9',b'1008.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'42',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'21:00:00',b'0.0',b'25.4',b'',b'',b'91',b'',b'310',b'2',b'',b'',b'',b'',b'999.6',b'1008.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'43',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-02',b'22:00:00',b'0.0',b'25.2',b'',b'',b'92',b'',b'304',b'3',b'',b'',b'',b'',b'999.3',b'1008.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'44',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'03:00:00',b'0.0',b'30.1',b'',b'',b'76',b'',b'056',b'4',b'',b'',b'',b'',b'1002.4',b'1011.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'45',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'04:00:00',b'0.0',b'30.9',b'',b'',b'73',b'',b'083',b'6',b'',b'',b'',b'',b'1002.5',b'1011.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'46',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'05:00:00',b'0.0',b'31.4',b'',b'',b'72',b'',b'078',b'4',b'',b'',b'',b'',b'1002.3',b'1011.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.1',b'L'
b'47',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'06:00:00',b'0.0',b'30.6',b'',b'',b'72',b'',b'090',b'7',b'',b'',b'',b'',b'1001.4',b'1010.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.2',b'L'
b'48',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'07:00:00',b'0.0',b'31.4',b'',b'',b'72',b'',b'096',b'6',b'',b'',b'',b'',b'1000.3',b'1009.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.4',b'L'
b'49',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'08:00:00',b'0.0',b'31.1',b'',b'',b'74',b'',b'091',b'6',b'',b'',b'',b'',b'999.5',b'1008.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'50',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'09:00:00',b'0.0',b'30.9',b'',b'',b'73',b'',b'118',b'4',b'',b'',b'',b'',b'999.1',b'1007.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.0',b'L'
b'51',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'10:00:00',b'0.0',b'30.6',b'',b'',b'74',b'',b'087',b'4',b'',b'',b'',b'',b'998.8',b'1007.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'52',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'11:00:00',b'0.0',b'28.8',b'',b'',b'79',b'',b'124',b'2',b'',b'',b'',b'',b'999.2',b'1008.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'53',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'12:00:00',b'0.0',b'28.1',b'',b'',b'82',b'',b'127',b'1',b'',b'',b'',b'',b'999.8',b'1008.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'54',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'13:00:00',b'0.0',b'27.9',b'',b'',b'84',b'',b'106',b'1',b'',b'',b'',b'',b'1000.2',b'1009.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'55',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'14:00:00',b'0.0',b'27.8',b'',b'',b'84',b'',b'226',b'2',b'',b'',b'',b'',b'1000.9',b'1009.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'56',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'15:00:00',b'0.0',b'27.0',b'',b'',b'87',b'',b'319',b'1',b'',b'',b'',b'',b'1001.6',b'1010.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'57',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'16:00:00',b'0.0',b'26.3',b'',b'',b'90',b'',b'285',b'1',b'',b'',b'',b'',b'1002.3',b'1011.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'58',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'17:00:00',b'0.0',b'26.0',b'',b'',b'91',b'',b'256',b'2',b'',b'',b'',b'',b'1001.8',b'1010.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'59',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'18:00:00',b'0.0',b'26.2',b'',b'',b'90',b'',b'319',b'3',b'',b'',b'',b'',b'1001.2',b'1010.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'60',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'19:00:00',b'0.0',b'25.9',b'',b'',b'91',b'',b'263',b'1',b'',b'',b'',b'',b'1000.2',b'1009.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'61',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'20:00:00',b'0.0',b'25.7',b'',b'',b'92',b'',b'260',b'3',b'',b'',b'',b'',b'999.9',b'1008.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'62',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'21:00:00',b'0.0',b'25.5',b'',b'',b'92',b'',b'249',b'2',b'',b'',b'',b'',b'999.5',b'1008.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'63',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-03',b'22:00:00',b'0.0',b'25.3',b'',b'',b'92',b'',b'312',b'2',b'',b'',b'',b'',b'999.4',b'1008.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'64',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'03:00:00',b'0.0',b'30.6',b'',b'',b'70',b'',b'187',b'3',b'',b'',b'',b'',b'1003.0',b'1011.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'65',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'04:00:00',b'0.0',b'33.1',b'',b'',b'63',b'',b'139',b'4',b'',b'',b'',b'',b'1002.9',b'1011.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'66',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'05:00:00',b'0.0',b'31.4',b'',b'',b'72',b'',b'099',b'6',b'',b'',b'',b'',b'1002.4',b'1011.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.5',b'L'
b'67',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'06:00:00',b'0.0',b'31.9',b'',b'',b'70',b'',b'105',b'6',b'',b'',b'',b'',b'1001.3',b'1010.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.3',b'L'
b'68',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'07:00:00',b'0.0',b'32.1',b'',b'',b'64',b'',b'103',b'6',b'',b'',b'',b'',b'1000.4',b'1009.2',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'69',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'08:00:00',b'0.0',b'31.8',b'',b'',b'64',b'',b'105',b'5',b'',b'',b'',b'',b'999.7',b'1008.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'70',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'09:00:00',b'0.0',b'31.6',b'',b'',b'67',b'',b'083',b'7',b'',b'',b'',b'',b'999.0',b'1007.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.2',b'L'
b'71',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'10:00:00',b'0.0',b'30.6',b'',b'',b'75',b'',b'068',b'5',b'',b'',b'',b'',b'998.9',b'1007.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'15.1',b'L'
b'72',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'11:00:00',b'0.0',b'29.6',b'',b'',b'78',b'',b'093',b'4',b'',b'',b'',b'',b'999.2',b'1008.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.7',b'L'
b'73',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'12:00:00',b'0.0',b'28.3',b'',b'',b'84',b'',b'039',b'2',b'',b'',b'',b'',b'999.5',b'1008.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'74',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'13:00:00',b'0.0',b'27.4',b'',b'',b'82',b'',b'248',b'3',b'',b'',b'',b'',b'1000.2',b'1009.1',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'75',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'14:00:00',b'0.0',b'26.9',b'',b'',b'84',b'',b'304',b'3',b'',b'',b'',b'',b'1000.9',b'1009.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'76',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'15:00:00',b'0.0',b'26.5',b'',b'',b'86',b'',b'230',b'3',b'',b'',b'',b'',b'1001.5',b'1010.5',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'77',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'16:00:00',b'0.0',b'26.2',b'',b'',b'88',b'',b'328',b'3',b'',b'',b'',b'',b'1001.7',b'1010.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'78',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'17:00:00',b'0.0',b'26.0',b'',b'',b'89',b'',b'271',b'4',b'',b'',b'',b'',b'1001.9',b'1010.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.3',b'L'
b'79',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'18:00:00',b'0.0',b'25.3',b'',b'',b'93',b'',b'264',b'2',b'',b'',b'',b'',b'1001.3',b'1010.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'80',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'19:00:00',b'0.0',b'24.8',b'',b'',b'96',b'',b'269',b'2',b'',b'',b'',b'',b'1000.4',b'1009.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'81',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'20:00:00',b'0.0',b'24.3',b'',b'',b'98',b'',b'265',b'2',b'',b'',b'',b'',b'999.9',b'1008.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'82',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'21:00:00',b'0.0',b'24.3',b'',b'',b'99',b'',b'267',b'2',b'',b'',b'',b'',b'999.6',b'1008.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'83',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-04',b'22:00:00',b'0.0',b'24.4',b'',b'',b'95',b'',b'326',b'3',b'',b'',b'',b'',b'999.7',b'1008.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.1',b'L'
b'84',b'SOUTH_ANDAMAN',b'PORT_BLAIR',b'2023-04-05',b'03:00:00',b'0.0',b'30.8',b'',b'',b'74',b'',b'160',b'3',b'',b'',b'',b'',b'1003.1',b'1012.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.9',b'L'
