b'S NO.',b'DISTRICT',b'STATION',b'DATE(YYYY-MM-DD)',b'TIME (UTC)',b'RAIN FALL CUM. SINCE 0300 UTC (mm)',"b""TEMP. ('C)""","b""TEMP DAY MIN. ('C)""","b""TEMP DAY MAX. ('C)""",b'RH (%)',b'RH DAY MIN MAX (%)',b'WIND DIR 10 m (Deg)',b'WIND SPEED 10 m (Kt)',b'WIND SPEED MAX / GUST 10 m (Kt)',b'WIND DIR 3 m (Deg)',b'WIND SPEED 3 m (Kt)',b'WIND SPEED MAX / GUST 3 m (Kt)',b'SLP (hPa)',b'MSLP (hPa / gpm)',b'SUN SHINE (HH.MM)',"b""SOIL TEMP 10 cm ('C)""",b'SOIL MOIS 10 cm (m3 / m3)',"b""SOIL TEMP 30 cm ('C)""",b'SOIL MOIS 30 cm (m3 / m3)',"b""SOIL TEMP 70 cm ('C)""",b'SOIL MOIS 70 cm (m3 / m3)',"b""SOIL TEMP 100 cm ('C)""",b'SOIL MOIS 100 cm (m3 / m3)',b'GLOBAL RAD IATION (v / m2)',b'PAR (micro - mole / m2s)',b'BATTERY (Volts)',b'GPS'
b'2',b'NORTH_SIKKIM',b'MANGAN',b'2020-09-27',b'17:00:00',b'0',b'20.2',b'',b'',b'99',b'',b'087',b'1',b'',b'',b'',b'',b'878.9',b'1008.2',b'06.24',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'3',b'NORTH_SIKKIM',b'MANGAN',b'2020-09-27',b'18:00:00',b'0',b'19.5',b'',b'',b'99',b'',b'030',b'3',b'',b'',b'',b'',b'878.6',b'1014.1',b'06.24',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'4',b'NORTH_SIKKIM',b'MANGAN',b'2020-09-27',b'19:00:00',b'0',b'19.5',b'',b'',b'99',b'',b'052',b'1',b'',b'',b'',b'',b'878.4',b'1013.7',b'06.24',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'5',b'NORTH_SIKKIM',b'MANGAN',b'2020-09-28',b'23:00:00',b'3',b'20.1',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'877.8',b'1007.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.2',b'L'
b'6',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'00:00:00',b'2',b'21.0',b'',b'',b'1',b'',b'128',b'1',b'',b'',b'',b'',b'903.0',b'1247.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'7',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'01:00:00',b'2',b'21.8',b'',b'',b'',b'',b'196',b'1',b'',b'',b'',b'',b'903.5',b'1242.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.8',b'L'
b'8',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'02:00:00',b'2',b'22.7',b'',b'',b'99',b'',b'203',b'1',b'',b'',b'',b'',b'904.3',b'1238.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.1',b'L'
b'9',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'03:00:00',b'2',b'23.9',b'20.6',b'',b'99',b'',b'244',b'1',b'',b'',b'',b'',b'905.4',b'1231.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.5',b'L'
b'10',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'04:00:00',b'0',b'24.1',b'',b'',b'99',b'',b'251',b'1',b'',b'',b'',b'',b'905.6',b'1230.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.7',b'L'
b'11',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'05:00:00',b'0',b'28.2',b'',b'',b'98',b'',b'179',b'2',b'',b'',b'',b'',b'905.4',b'1202.0',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'12',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'06:00:00',b'0',b'25.4',b'',b'',b'99',b'',b'103',b'1',b'',b'',b'',b'',b'905.1',b'1220.7',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.8',b'L'
b'13',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'07:00:00',b'0',b'24.7',b'',b'',b'99',b'',b'213',b'2',b'',b'',b'',b'',b'904.5',b'1224.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'14.6',b'L'
b'14',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'08:00:00',b'0',b'22.2',b'',b'',b'99',b'',b'060',b'1',b'',b'',b'',b'',b'904.5',b'1241.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.0',b'L'
b'15',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'09:00:00',b'0',b'21.8',b'',b'',b'',b'',b'046',b'3',b'',b'',b'',b'',b'903.7',b'1243.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.9',b'L'
b'16',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'10:00:00',b'1',b'22.2',b'',b'',b'99',b'',b'359',b'0',b'',b'',b'',b'',b'903.4',b'1239.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'13.2',b'L'
b'17',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'11:00:00',b'1',b'21.7',b'',b'',b'',b'',b'088',b'1',b'',b'',b'',b'',b'903.9',b'1244.3',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.6',b'L'
b'18',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'12:00:00',b'1',b'21.0',b'',b'28.2',b'',b'',b'065',b'1',b'',b'',b'',b'',b'904.1',b'1249.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.5',b'L'
b'19',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'13:00:00',b'1',b'20.8',b'',b'',b'',b'',b'064',b'1',b'',b'',b'',b'',b'904.6',b'1251.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'20',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'14:00:00',b'2',b'20.7',b'',b'',b'',b'',b'059',b'1',b'',b'',b'',b'',b'905.2',b'1253.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'21',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'15:00:00',b'2',b'20.6',b'',b'',b'',b'',b'053',b'1',b'',b'',b'',b'',b'905.5',b'1254.6',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'22',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'16:00:00',b'2',b'20.6',b'',b'',b'',b'',b'071',b'1',b'',b'',b'',b'',b'906.0',b'1255.4',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'23',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'17:00:00',b'2',b'20.6',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'906.3',b'1255.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'24',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'18:00:00',b'2',b'20.6',b'',b'',b'',b'',b'359',b'0',b'',b'',b'',b'',b'906.3',b'1255.9',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
b'25',b'SOUTH_SIKKIM',b'NAMCHI',b'2020-09-01',b'19:00:00',b'3',b'20.5',b'',b'',b'',b'',b'064',b'2',b'',b'',b'',b'',b'906.4',b'1256.8',b'00.00',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12.4',b'L'
